name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondcherry,2016-01-01 00:00:00,32.9,19.9,26.8,64.8,0.0,,12.3,11.4,84.0,1014.0,54.3,9,2016-01-01 06:39:22,2016-01-01 18:13:17,Partially cloudy,partly-cloudy-day
choondcherry,2016-01-02 00:00:00,32.9,21.6,27.1,63.2,0.0,,12.8,11.4,77.9,1015.0,70.7,9,2016-01-02 06:39:46,2016-01-02 18:13:50,Partially cloudy,partly-cloudy-day
choondcherry,2016-01-03 00:00:00,32.9,19.9,26.8,61.6,0.0,,12.1,10.3,86.8,1014.0,32.1,9,2016-01-03 06:40:10,2016-01-03 18:14:22,Partially cloudy,partly-cloudy-day
choondcherry,2016-01-04 00:00:00,33.9,19.9,26.3,61.5,0.0,,12.1,9.2,102.4,1014.0,55.0,9,2016-01-04 06:40:33,2016-01-04 18:14:54,Partially cloudy,partly-cloudy-day
choondcherry,2016-01-05 00:00:00,33.9,20.9,27.2,60.2,0.0,,17.0,6.9,50.3,1013.6,36.4,9,2016-01-05 06:40:56,2016-01-05 18:15:26,Partially cloudy,partly-cloudy-day
choondcherry,2016-01-06 00:00:00,32.9,21.9,27.2,67.1,0.0,,15.0,8.2,36.7,1013.2,33.8,9,2016-01-06 06:41:17,2016-01-06 18:15:59,Partially cloudy,partly-cloudy-day
choondcherry,2016-01-07 00:00:00,33.1,19.9,27.3,70.7,0.0,,14.8,10.3,83.8,1013.6,34.4,9,2016-01-07 06:41:38,2016-01-07 18:16:31,Partially cloudy,partly-cloudy-day
choondcherry,2016-01-08 00:00:00,32.9,21.9,27.6,69.0,0.0,,17.0,9.2,57.7,1013.9,47.9,9,2016-01-08 06:41:58,2016-01-08 18:17:02,Partially cloudy,partly-cloudy-day
choondcherry,2016-01-09 00:00:00,33.9,22.9,27.7,66.7,0.0,,22.8,11.4,135.5,1012.3,60.9,8,2016-01-09 06:42:17,2016-01-09 18:17:34,Partially cloudy,partly-cloudy-day
choondcherry,2016-01-10 00:00:00,33.0,21.9,27.6,68.1,0.0,,20.6,9.2,139.1,1013.1,36.9,9,2016-01-10 06:42:35,2016-01-10 18:18:06,Partially cloudy,partly-cloudy-day
choondcherry,2016-01-11 00:00:00,32.9,21.9,27.4,67.3,0.0,,22.4,10.0,337.9,1013.3,37.2,8,2016-01-11 06:42:53,2016-01-11 18:18:37,Partially cloudy,partly-cloudy-day
choondcherry,2016-01-12 00:00:00,32.9,20.9,27.4,66.7,0.0,,23.9,9.2,195.2,1012.3,47.7,9,2016-01-12 06:43:10,2016-01-12 18:19:08,Partially cloudy,partly-cloudy-day
choondcherry,2016-01-13 00:00:00,32.4,20.9,26.8,68.8,0.0,,21.5,9.2,119.2,1012.2,70.9,7,2016-01-13 06:43:25,2016-01-13 18:19:39,Partially cloudy,partly-cloudy-day
choondcherry,2016-01-14 00:00:00,33.9,20.9,27.2,66.7,0.024,rain,21.7,11.1,251.7,1011.9,34.2,9,2016-01-14 06:43:40,2016-01-14 18:20:09,"Rain, Partially cloudy",rain
choondcherry,2016-01-15 00:00:00,32.2,21.9,26.8,68.6,0.008,rain,21.0,9.2,111.5,1011.4,33.3,9,2016-01-15 06:43:54,2016-01-15 18:20:39,"Rain, Partially cloudy",rain
choondcherry,2016-01-16 00:00:00,32.9,22.9,27.6,65.5,0.012,rain,18.3,11.4,322.9,1011.4,26.7,8,2016-01-16 06:44:07,2016-01-16 18:21:09,"Rain, Partially cloudy",rain
choondcherry,2016-01-17 00:00:00,32.9,21.9,27.1,68.7,0.004,rain,19.0,11.4,251.6,1011.1,52.4,9,2016-01-17 06:44:19,2016-01-17 18:21:39,"Rain, Partially cloudy",rain
choondcherry,2016-01-18 00:00:00,32.4,22.9,27.6,71.0,0.036,rain,20.1,10.4,168.3,1010.3,45.5,9,2016-01-18 06:44:30,2016-01-18 18:22:08,"Rain, Partially cloudy",rain
choondcherry,2016-01-19 00:00:00,32.9,21.9,27.6,74.0,0.008,rain,21.7,9.2,263.5,1010.1,56.4,9,2016-01-19 06:44:40,2016-01-19 18:22:36,"Rain, Partially cloudy",rain
choondcherry,2016-01-20 00:00:00,29.8,22.9,26.9,78.2,0.04,rain,18.8,9.3,325.5,1011.3,83.7,8,2016-01-20 06:44:49,2016-01-20 18:23:04,"Rain, Partially cloudy",rain
choondcherry,2016-01-21 00:00:00,33.9,21.9,27.9,72.8,0.056,rain,14.8,12.8,274.7,1011.8,57.1,7,2016-01-21 06:44:57,2016-01-21 18:23:32,"Rain, Partially cloudy",rain
choondcherry,2016-01-22 00:00:00,32.9,21.9,27.9,71.5,0.064,rain,12.1,10.3,239.6,1012.2,64.6,8,2016-01-22 06:45:03,2016-01-22 18:23:59,"Rain, Partially cloudy",rain
choondcherry,2016-01-23 00:00:00,32.9,21.9,27.9,74.1,0.004,rain,11.4,8.3,207.6,1012.5,27.2,9,2016-01-23 06:45:09,2016-01-23 18:24:25,"Rain, Partially cloudy",rain
choondcherry,2016-01-24 00:00:00,33.9,21.9,28.3,72.3,0.0,,20.4,11.4,250.0,1013.1,21.7,9,2016-01-24 06:45:14,2016-01-24 18:24:52,Partially cloudy,partly-cloudy-day
