name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondcherry,01-01-2020,92.6,75.1,82.6,75.4,0.016,rain,15,9.2,269.3,1012.7,37.4,7,2020-01-01T06:39:23,2020-01-01T18:13:19,"Rain, Partially cloudy",rain
choondcherry,02-01-2020,93.1,76.9,83.5,77,0.028,rain,15.4,12.8,274,1013.8,29.7,7,2020-01-02T06:39:48,2020-01-02T18:13:51,"Rain, Partially cloudy",rain
choondcherry,03-01-2020,93.1,76.9,83.7,75.6,0,,16.1,11.4,272,1012.8,18.9,8,2020-01-03T06:40:11,2020-01-03T18:14:23,Clear,clear-day
choondcherry,04-01-2020,93.1,78.7,84.2,77.2,0.056,rain,17.2,12.8,291.8,1011.6,34.8,7,2020-01-04T06:40:34,2020-01-04T18:14:55,"Rain, Partially cloudy",rain
choondcherry,05-01-2020,93.1,74.7,83.2,74.3,0.072,rain,10.5,13.9,281.1,1011,44.4,8,2020-01-05T06:40:57,2020-01-05T18:15:28,"Rain, Partially cloudy",rain
choondcherry,06-01-2020,94.9,76.9,84.2,72.3,0.004,rain,12.8,6.9,73.6,1011.8,21.7,8,2020-01-06T06:41:18,2020-01-06T18:16:00,"Rain, Partially cloudy",rain
choondcherry,07-01-2020,94.9,75.1,84,71.4,0,,11.2,6.9,55.4,1011.7,28.6,8,2020-01-07T06:41:39,2020-01-07T18:16:32,Partially cloudy,partly-cloudy-day
choondcherry,08-01-2020,94.9,73.3,82.8,70.5,0,,17.7,9.2,84.3,1011.9,24.9,8,2020-01-08T06:41:59,2020-01-08T18:17:04,Partially cloudy,partly-cloudy-day
choondcherry,09-01-2020,94.9,73.3,82.5,71.1,0.004,rain,18.6,10.3,55.1,1011.8,27.2,8,2020-01-09T06:42:18,2020-01-09T18:17:35,"Rain, Partially cloudy",rain
choondcherry,10-01-2020,93.1,73.3,81.9,71.1,0,,15.2,11.4,176,1011.6,21.6,8,2020-01-10T06:42:37,2020-01-10T18:18:07,Partially cloudy,partly-cloudy-day
choondcherry,11-01-2020,91.3,69.7,80.9,63.5,0,,12.1,10.3,68.1,1012.1,32.8,9,2020-01-11T06:42:54,2020-01-11T18:18:38,Partially cloudy,partly-cloudy-day
choondcherry,12-01-2020,93.1,67.9,79.6,64,0,,18.6,11.4,70.9,1011.7,5.9,9,2020-01-12T06:43:11,2020-01-12T18:19:09,Clear,clear-day
choondcherry,13-01-2020,93.1,67.9,79.3,67.6,0,,17.9,11.4,272.9,1011.4,34.6,9,2020-01-13T06:43:26,2020-01-13T18:19:40,Partially cloudy,partly-cloudy-day
choondcherry,14-01-2020,93.1,73.3,81.1,72.2,0,,19,11.4,273.6,1011,43.3,9,2020-01-14T06:43:41,2020-01-14T18:20:11,Partially cloudy,partly-cloudy-day
choondcherry,15-01-2020,91.3,73.3,81,68.4,0.012,rain,18.1,11.4,87,1011.2,41.3,8,2020-01-15T06:43:55,2020-01-15T18:20:41,"Rain, Partially cloudy",rain
choondcherry,16-01-2020,91.3,73.3,81.1,68.6,0.044,rain,21,11.4,162.1,1011.4,44.6,8,2020-01-16T06:44:08,2020-01-16T18:21:10,"Rain, Partially cloudy",rain
choondcherry,17-01-2020,93.1,73.3,82,69,0.008,rain,15.7,12.8,272.3,1011.4,30.7,9,2020-01-17T06:44:20,2020-01-17T18:21:40,"Rain, Partially cloudy",rain
choondcherry,18-01-2020,91.7,73.3,82.8,72.1,0,,12.1,6.9,67.9,1010.8,41.1,8,2020-01-18T06:44:31,2020-01-18T18:22:09,Partially cloudy,partly-cloudy-day
choondcherry,19-01-2020,93.4,75.1,84.9,70.4,0.827,rain,13.9,10.3,21,1011.4,44.7,8,2020-01-19T06:44:40,2020-01-19T18:22:37,"Rain, Partially cloudy",rain
choondcherry,20-01-2020,94.9,76.9,84,70.2,0.394,rain,10.5,8.1,253.1,1012.3,34.9,8,2020-01-20T06:44:49,2020-01-20T18:23:05,"Rain, Partially cloudy",rain
choondcherry,21-01-2020,96.7,75.1,84.3,66.6,0,,10.3,9.2,11,1012.5,21.7,9,2020-01-21T06:44:57,2020-01-21T18:23:33,Partially cloudy,partly-cloudy-day
choondcherry,22-01-2020,94.9,73.3,83.5,63.7,0,,15,10.3,120,1012.3,16,9,2020-01-22T06:45:04,2020-01-22T18:24:00,Clear,clear-day
choondcherry,23-01-2020,94.9,75.1,84.6,65.3,0,,17.2,11.4,58.9,1011,22.6,9,2020-01-23T06:45:10,2020-01-23T18:24:27,Partially cloudy,partly-cloudy-day
