name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondacherry,01-01-2007,88.4,74.6,82.4,57.9,0,,,11.4,290,1014,16.7,,2007-01-01T06:39:28,2007-01-01T18:13:25,Clear,clear-day
choondacherry,02-01-2007,87.2,72.2,78.5,68.2,0,,,13.9,325.8,1013.8,36.7,,2007-01-02T06:39:52,2007-01-02T18:13:57,Partially cloudy,partly-cloudy-day
choondacherry,03-01-2007,85.4,72.2,79.1,69,0,,,9.2,298.3,1014.3,44.3,,2007-01-03T06:40:16,2007-01-03T18:14:29,Partially cloudy,partly-cloudy-day
choondacherry,04-01-2007,85.4,73.1,80.7,63.5,0,,,11.4,280.8,1013.5,27.1,,2007-01-04T06:40:39,2007-01-04T18:15:01,Partially cloudy,partly-cloudy-day
choondacherry,05-01-2007,87.5,72.2,79.9,66.7,0,,,9.2,321.6,1013.2,27.5,,2007-01-05T06:41:01,2007-01-05T18:15:34,Partially cloudy,partly-cloudy-day
choondacherry,06-01-2007,87.2,72.2,79.7,68.1,0,,,11.4,270,1012.4,18.8,,2007-01-06T06:41:23,2007-01-06T18:16:06,Clear,clear-day
choondacherry,07-01-2007,86.6,74.9,80.7,62.5,0,,,11.4,313.2,1012,10,,2007-01-07T06:41:43,2007-01-07T18:16:38,Clear,clear-day
choondacherry,08-01-2007,86.6,72.8,79.8,63.4,0,,,13.9,270,1011.2,20,,2007-01-08T06:42:03,2007-01-08T18:17:10,Clear,clear-day
choondacherry,09-01-2007,89.7,74.6,82,69.4,0,,,9.2,260.8,1011.3,45,,2007-01-09T06:42:22,2007-01-09T18:17:41,Partially cloudy,partly-cloudy-day
choondacherry,10-01-2007,88.1,76.4,82.4,65.5,0,,,11.4,296.3,1012.3,18.8,,2007-01-10T06:42:41,2007-01-10T18:18:13,Clear,clear-day
choondacherry,11-01-2007,86.1,75.5,81,66.5,0,,,11.4,256.5,1011.9,20,,2007-01-11T06:42:58,2007-01-11T18:18:44,Clear,clear-day
choondacherry,12-01-2007,90.2,77.3,83.1,68.8,0,,,9.2,10.1,1011.5,58.8,,2007-01-12T06:43:14,2007-01-12T18:19:15,Partially cloudy,partly-cloudy-day
choondacherry,13-01-2007,89,77.1,82.5,64.7,0,,,11.4,357.1,1011.8,40,,2007-01-13T06:43:30,2007-01-13T18:19:46,Partially cloudy,partly-cloudy-day
choondacherry,14-01-2007,87.2,74.9,81.2,60,0,,,11.4,292.2,1011.9,35,,2007-01-14T06:43:44,2007-01-14T18:20:16,Partially cloudy,partly-cloudy-day
choondacherry,15-01-2007,89.9,75.3,82.3,70,0,,,11.4,286.5,1011.4,15,,2007-01-15T06:43:58,2007-01-15T18:20:46,Clear,clear-day
choondacherry,16-01-2007,88.1,75.3,81.8,71.9,0,,,11.4,291.4,1012,35,,2007-01-16T06:44:11,2007-01-16T18:21:16,Partially cloudy,partly-cloudy-day
choondacherry,17-01-2007,88.4,74.9,81.3,67.7,0,,,9.2,279.1,1012.5,51.3,,2007-01-17T06:44:23,2007-01-17T18:21:45,Partially cloudy,partly-cloudy-day
choondacherry,18-01-2007,86.6,74.6,80.4,75.1,0,,,11.4,296.6,1013,55,,2007-01-18T06:44:33,2007-01-18T18:22:14,Partially cloudy,partly-cloudy-day
choondacherry,19-01-2007,87.2,74.6,80.1,69,0,,,11.4,261.1,1013.5,42.5,,2007-01-19T06:44:43,2007-01-19T18:22:43,Partially cloudy,partly-cloudy-day
choondacherry,20-01-2007,89,73.1,80.6,66.6,0,,,13.9,322.6,1012.2,38.8,,2007-01-20T06:44:52,2007-01-20T18:23:11,Partially cloudy,partly-cloudy-day
choondacherry,21-01-2007,86.6,74,80.6,66.3,0,,,11.4,250,1013.2,30,,2007-01-21T06:45:00,2007-01-21T18:23:38,Partially cloudy,partly-cloudy-day
choondacherry,22-01-2007,90.2,72.2,80.3,69.6,0,,,11.4,274.8,1013.6,21.3,,2007-01-22T06:45:06,2007-01-22T18:24:05,Partially cloudy,partly-cloudy-day
choondacherry,23-01-2007,87.2,73.7,79.9,71.9,0,,,11.4,270,1014.1,35,,2007-01-23T06:45:12,2007-01-23T18:24:32,Partially cloudy,partly-cloudy-day
