name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondacherry,2023-01-01 00:00:00,34.0,21.0,27.2,74.8,0.0,,28.4,16.6,357.2,1013.9,29.4,9,2023-01-01 06:39:31,2023-01-01 18:13:29,Partially cloudy,partly-cloudy-day
choondacherry,2023-01-02 00:00:00,33.0,22.0,26.6,72.0,0.0,,20.2,11.2,76.0,1013.5,29.2,9,2023-01-02 06:39:56,2023-01-02 18:14:01,Partially cloudy,partly-cloudy-day
choondacherry,2023-01-03 00:00:00,32.0,21.0,26.4,75.7,0.0,,21.2,11.2,97.4,1013.7,26.6,9,2023-01-03 06:40:19,2023-01-03 18:14:33,Partially cloudy,partly-cloudy-day
choondacherry,2023-01-04 00:00:00,33.2,21.0,26.5,72.8,0.0,,18.0,9.4,103.3,1012.4,32.4,9,2023-01-04 06:40:42,2023-01-04 18:15:06,Partially cloudy,partly-cloudy-day
choondacherry,2023-01-05 00:00:00,34.0,21.0,26.7,73.7,0.1,rain,16.6,22.4,89.0,1012.6,15.0,9,2023-01-05 06:41:04,2023-01-05 18:15:38,Rain,rain
choondacherry,2023-01-06 00:00:00,34.0,21.0,27.2,69.4,0.0,,16.2,11.2,104.3,1013.0,31.9,8,2023-01-06 06:41:25,2023-01-06 18:16:10,Partially cloudy,partly-cloudy-day
choondacherry,2023-01-07 00:00:00,34.0,22.0,27.7,66.4,5.6,rain,25.9,8.5,27.8,1012.7,44.6,7,2023-01-07 06:41:46,2023-01-07 18:16:42,"Rain, Partially cloudy",rain
choondacherry,2023-01-08 00:00:00,33.0,22.0,27.2,72.7,0.0,,20.2,13.0,65.3,1012.1,24.1,8,2023-01-08 06:42:06,2023-01-08 18:17:14,Partially cloudy,partly-cloudy-day
choondacherry,2023-01-09 00:00:00,33.1,23.0,27.3,74.9,0.0,rain,26.6,11.2,134.7,1012.9,29.5,9,2023-01-09 06:42:25,2023-01-09 18:17:45,Partially cloudy,partly-cloudy-day
choondacherry,2023-01-10 00:00:00,35.0,22.0,26.9,73.3,0.0,rain,27.0,14.8,100.3,1012.7,45.5,8,2023-01-10 06:42:43,2023-01-10 18:18:17,Partially cloudy,partly-cloudy-day
