name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondcherry,01-01-2014,89.5,62.5,76.1,66.7,0,,,6.9,75.5,1011.6,23.3,9,2014-01-01T06:39:34,2014-01-01T18:13:34,Partially cloudy,partly-cloudy-day
choondcherry,02-01-2014,89.5,64.3,77.2,70.8,0,,,6.9,79.6,1011.8,26.7,9,2014-01-02T06:39:58,2014-01-02T18:14:06,Partially cloudy,partly-cloudy-day
choondcherry,03-01-2014,89.5,67.7,78,71.3,0,,,7.1,113.5,1012.1,10.8,9,2014-01-03T06:40:22,2014-01-03T18:14:38,Clear,clear-day
choondcherry,04-01-2014,89.5,67.9,78.7,75,0,,,10.3,303.7,1011.2,34.2,8,2014-01-04T06:40:45,2014-01-04T18:15:10,Partially cloudy,partly-cloudy-day
choondcherry,05-01-2014,89.5,66.8,78.6,70.4,0,,,5.9,283.2,1010.5,29.6,9,2014-01-05T06:41:07,2014-01-05T18:15:42,Partially cloudy,partly-cloudy-day
choondcherry,06-01-2014,87.7,66.1,77.4,74.4,0,,,8.8,298.9,1010.1,10.5,9,2014-01-06T06:41:28,2014-01-06T18:16:15,Clear,clear-day
choondcherry,07-01-2014,91.3,67.9,78.5,71,0.136,rain,,8,160.9,1010.1,16.2,5,2014-01-07T06:41:48,2014-01-07T18:16:47,Rain,rain
choondcherry,08-01-2014,89.5,69.5,79.7,68.8,0.124,rain,,6.9,74.1,1011,41.1,9,2014-01-08T06:42:08,2014-01-08T18:17:18,"Rain, Partially cloudy",rain
choondcherry,09-01-2014,89.6,71.5,80.6,69.6,0.036,rain,,6.9,146.8,1010.8,41.2,9,2014-01-09T06:42:27,2014-01-09T18:17:50,"Rain, Partially cloudy",rain
choondcherry,10-01-2014,91.3,68.4,80.3,70.3,0,,,6.2,136.2,1011.3,20.6,9,2014-01-10T06:42:45,2014-01-10T18:18:21,Partially cloudy,partly-cloudy-day
