name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondcherry,2015-01-01 00:00:00,31.9,22.9,27.4,76.3,0.118,rain,15.7,11.4,268.4,1010.2,51.5,7,2015-01-01 06:39:29,2015-01-01 18:13:26,"Rain, Partially cloudy",rain
choondcherry,2015-01-02 00:00:00,31.7,22.9,27.0,75.1,0.0,,11.0,6.9,92.1,1012.0,30.4,9,2015-01-02 06:39:53,2015-01-02 18:13:58,Partially cloudy,partly-cloudy-day
choondcherry,2015-01-03 00:00:00,31.3,21.2,26.4,73.8,0.0,,14.8,7.2,336.3,1012.9,45.3,9,2015-01-03 06:40:16,2015-01-03 18:14:30,Partially cloudy,partly-cloudy-day
choondcherry,2015-01-04 00:00:00,31.9,22.9,27.2,73.6,0.0,,15.9,11.4,267.4,1012.3,32.8,9,2015-01-04 06:40:39,2015-01-04 18:15:03,Partially cloudy,partly-cloudy-day
choondcherry,2015-01-05 00:00:00,31.9,22.9,27.5,71.6,0.012,rain,14.5,6.9,279.2,1011.9,31.9,7,2015-01-05 06:41:02,2015-01-05 18:15:35,"Rain, Partially cloudy",rain
choondcherry,2015-01-06 00:00:00,31.9,22.9,27.6,70.7,0.036,rain,15.0,8.1,288.5,1012.4,28.6,8,2015-01-06 06:41:23,2015-01-06 18:16:07,"Rain, Partially cloudy",rain
choondcherry,2015-01-07 00:00:00,31.9,23.1,27.6,70.4,0.0,,15.2,9.8,311.1,1012.7,21.8,8,2015-01-07 06:41:44,2015-01-07 18:16:39,Partially cloudy,partly-cloudy-day
choondcherry,2015-01-08 00:00:00,31.9,24.7,27.4,73.1,0.02,rain,12.8,11.4,276.4,1012.9,33.0,6,2015-01-08 06:42:03,2015-01-08 18:17:11,"Rain, Partially cloudy",rain
choondcherry,2015-01-09 00:00:00,31.9,22.9,27.3,73.2,0.095,rain,13.0,11.4,247.6,1013.6,38.1,7,2015-01-09 06:42:22,2015-01-09 18:17:43,"Rain, Partially cloudy",rain
choondcherry,2015-01-10 00:00:00,31.9,23.2,27.4,73.6,0.0,,12.1,6.9,283.3,1013.0,20.8,9,2015-01-10 06:42:41,2015-01-10 18:18:14,Partially cloudy,partly-cloudy-day
choondcherry,2015-01-11 00:00:00,31.9,22.7,27.0,68.7,0.028,rain,11.0,6.9,113.2,1012.7,28.0,8,2015-01-11 06:42:58,2015-01-11 18:18:45,"Rain, Partially cloudy",rain
