name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondacherry,01-01-2006,87.9,75.8,83.3,54,0,,,11.4,281.1,1012.9,0,,2006-01-01T06:39:34,2006-01-01T18:13:32,Clear,clear-day
choondacherry,02-01-2006,87.9,74,80.8,61.9,0,,,11.4,338,1012,23.3,,2006-01-02T06:39:58,2006-01-02T18:14:05,Partially cloudy,partly-cloudy-day
choondacherry,03-01-2006,86.1,74.6,81,69,0,,,12.8,339.3,1011.2,32,,2006-01-03T06:40:22,2006-01-03T18:14:37,Partially cloudy,partly-cloudy-day
choondacherry,04-01-2006,86.6,77.1,82.7,64.3,0,,,11.4,314.8,1010.2,43.3,,2006-01-04T06:40:44,2006-01-04T18:15:09,Partially cloudy,partly-cloudy-day
choondacherry,05-01-2006,87.9,77.1,82.7,71.1,0,,,9.2,215.9,1009.6,64.3,,2006-01-05T06:41:07,2006-01-05T18:15:41,Partially cloudy,partly-cloudy-day
choondacherry,06-01-2006,87.2,78.2,81.8,78.6,0.024,rain,,9.2,260,1009.9,72.5,,2006-01-06T06:41:28,2006-01-06T18:16:13,"Rain, Partially cloudy",rain
choondacherry,07-01-2006,86.6,77.1,81.3,72.2,0,,,9.2,35,1010.2,45,,2006-01-07T06:41:48,2006-01-07T18:16:45,Partially cloudy,partly-cloudy-day
choondacherry,08-01-2006,87.9,76.7,79.9,84.4,0.157,rain,,11.4,192.1,1010,76,,2006-01-08T06:42:08,2006-01-08T18:17:17,"Rain, Partially cloudy",rain
choondacherry,09-01-2006,88.1,75.8,82.1,77.5,0,,,10.3,264.2,1010.2,61.3,,2006-01-09T06:42:27,2006-01-09T18:17:49,Partially cloudy,partly-cloudy-day
choondacherry,10-01-2006,88.1,78.2,83.1,75.7,0,,,11.4,278.9,1010,58.6,,2006-01-10T06:42:45,2006-01-10T18:18:20,Partially cloudy,partly-cloudy-day
choondacherry,11-01-2006,88.1,75.3,81.9,69.5,0,,,9.2,316.2,1009.6,60,,2006-01-11T06:43:02,2006-01-11T18:18:51,Partially cloudy,partly-cloudy-day
choondacherry,12-01-2006,87.2,74.9,81.5,70,0,,,10.3,269,1010.1,60,,2006-01-12T06:43:18,2006-01-12T18:19:22,Partially cloudy,partly-cloudy-day
choondacherry,13-01-2006,86.3,77.1,82.4,72.3,0,,,11.4,236.7,1009.8,63.8,,2006-01-13T06:43:33,2006-01-13T18:19:53,Partially cloudy,partly-cloudy-day
choondacherry,14-01-2006,86.1,78.5,81.6,80.7,0,,,11.4,217.2,1010,81.3,,2006-01-14T06:43:48,2006-01-14T18:20:23,Partially cloudy,partly-cloudy-day
choondacherry,15-01-2006,85.4,76.4,81.5,77.6,0,,,9.2,270,1009.8,62.9,,2006-01-15T06:44:01,2006-01-15T18:20:53,Partially cloudy,partly-cloudy-day
choondacherry,16-01-2006,86.3,79.1,82.6,78.7,0,,,11.4,236.7,1011.6,70,,2006-01-16T06:44:14,2006-01-16T18:21:23,Partially cloudy,partly-cloudy-day
choondacherry,17-01-2006,87.2,77.6,82.6,74.2,0,,,11.4,285.1,1011.9,51.4,,2006-01-17T06:44:25,2006-01-17T18:21:52,Partially cloudy,partly-cloudy-day
choondacherry,18-01-2006,89,77.1,82.9,75.4,0,,,11.4,285.7,1011.5,28.6,,2006-01-18T06:44:36,2006-01-18T18:22:21,Partially cloudy,partly-cloudy-day
choondacherry,19-01-2006,86.1,76.7,80.9,77.8,0,,,9.2,280,1011.9,30,,2006-01-19T06:44:45,2006-01-19T18:22:49,Partially cloudy,partly-cloudy-day
choondacherry,20-01-2006,85.4,73.1,79,73,0,,,9.2,260,1012.7,12.9,,2006-01-20T06:44:54,2006-01-20T18:23:17,Clear,clear-day
choondacherry,21-01-2006,84.3,71.7,78.8,76.5,0,,,11.4,235,1013.3,8.8,,2006-01-21T06:45:01,2006-01-21T18:23:45,Clear,clear-day
choondacherry,22-01-2006,86.1,73.5,79.7,77,0,,,11.4,290,1013.4,16.3,,2006-01-22T06:45:08,2006-01-22T18:24:11,Clear,clear-day
choondacherry,23-01-2006,86.3,75.3,81,73.9,0,,,11.4,290,1013,28.6,,2006-01-23T06:45:13,2006-01-23T18:24:38,Partially cloudy,partly-cloudy-day
choondacherry,24-01-2006,86.3,75.8,81,75.1,0,,,17.2,295,1013.5,30,,2006-01-24T06:45:18,2006-01-24T18:25:04,Partially cloudy,partly-cloudy-day
choondacherry,25-01-2006,86.6,77.1,80.9,77.1,0,,,10.3,281.8,1013.8,38.6,,2006-01-25T06:45:21,2006-01-25T18:25:29,Partially cloudy,partly-cloudy-day
choondacherry,26-01-2006,86.1,75.8,80.8,71.9,0,,,11.4,289.1,1014,32.5,,2006-01-26T06:45:24,2006-01-26T18:25:54,Partially cloudy,partly-cloudy-day
choondacherry,27-01-2006,87.2,72.8,79.5,71.1,0,,,15,282.4,1012.5,8.6,,2006-01-27T06:45:25,2006-01-27T18:26:18,Clear,clear-day
choondacherry,28-01-2006,87.9,74.9,80.9,72.4,0,,,13.9,272.1,1011,38.6,,2006-01-28T06:45:26,2006-01-28T18:26:41,Partially cloudy,partly-cloudy-day
choondacherry,29-01-2006,89.3,76.4,83.2,69.9,0,,,11.4,237.8,1011.2,37.1,,2006-01-29T06:45:25,2006-01-29T18:27:04,Partially cloudy,partly-cloudy-day
choondacherry,30-01-2006,86.1,75.3,80.5,66.9,0,,,13.9,241.4,1013.1,28.8,,2006-01-30T06:45:23,2006-01-30T18:27:27,Partially cloudy,partly-cloudy-day
choondacherry,31-01-2006,86.1,72.2,78.8,70.1,0,,,11.4,261.1,1013.4,7.1,,2006-01-31T06:45:21,2006-01-31T18:27:48,Clear,clear-day
choondacherry,01-02-2006,86.1,74,80,72.8,0,,,9.2,277.7,1013.6,11.4,,2006-02-01T06:45:17,2006-02-01T18:28:09,Clear,clear-day
choondacherry,02-02-2006,86.1,74.9,80.1,71.8,0,,,6.9,190,1013.1,8.6,,2006-02-02T06:45:12,2006-02-02T18:28:30,Clear,clear-day
choondacherry,03-02-2006,89.7,74.6,82.2,67.5,0,,,11.4,337,1013.2,26.3,,2006-02-03T06:45:06,2006-02-03T18:28:50,Partially cloudy,partly-cloudy-day
choondacherry,04-02-2006,88.4,76.4,82.2,70.4,0,,,11.4,290,1013.9,40,,2006-02-04T06:45:00,2006-02-04T18:29:09,Partially cloudy,partly-cloudy-day
choondacherry,05-02-2006,89.9,77.6,83.1,70.3,0,,,11.4,301.6,1012.4,36.3,,2006-02-05T06:44:52,2006-02-05T18:29:27,Partially cloudy,partly-cloudy-day
choondacherry,06-02-2006,88.4,77.1,83.3,69.4,0,,,11.4,270,1011.8,30,,2006-02-06T06:44:43,2006-02-06T18:29:45,Partially cloudy,partly-cloudy-day
choondacherry,07-02-2006,86.6,73.1,79.5,69.3,0,,,9.2,6.9,1012.2,32.9,,2006-02-07T06:44:34,2006-02-07T18:30:02,Partially cloudy,partly-cloudy-day
choondacherry,08-02-2006,88.4,70.1,79,59.9,0,,,11.4,13.2,1013.2,38.6,,2006-02-08T06:44:23,2006-02-08T18:30:19,Partially cloudy,partly-cloudy-day
choondacherry,09-02-2006,86.6,74,79.7,67.8,0,,,11.4,290,1014.1,37.1,,2006-02-09T06:44:11,2006-02-09T18:30:35,Partially cloudy,partly-cloudy-day
choondacherry,10-02-2006,88.4,76.7,81.7,68.9,0,,,11.4,268.9,1013.2,48.8,,2006-02-10T06:43:59,2006-02-10T18:30:50,Partially cloudy,partly-cloudy-day
choondacherry,11-02-2006,88.4,75.3,81.4,71.9,0,,,13.9,263.7,1011.4,35,,2006-02-11T06:43:45,2006-02-11T18:31:04,Partially cloudy,partly-cloudy-day
choondacherry,12-02-2006,88.4,75.5,81.9,65.9,0,,,11.4,280,1011.4,35,,2006-02-12T06:43:31,2006-02-12T18:31:18,Partially cloudy,partly-cloudy-day
choondacherry,13-02-2006,86.6,74,78.7,68.3,0,,,9.2,64,1012.2,41.7,,2006-02-13T06:43:16,2006-02-13T18:31:32,Partially cloudy,partly-cloudy-day
choondacherry,14-02-2006,85.7,70.4,79.1,64.4,0,,,13.9,267.3,1011.5,30,,2006-02-14T06:43:00,2006-02-14T18:31:44,Partially cloudy,partly-cloudy-day
