name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondacherry,01-01-2004,85.7,74.6,78.9,76.5,0,,,5.8,250,1013,36.7,,2004-01-01T06:39:22,2004-01-01T18:13:17,Partially cloudy,partly-cloudy-day
choondacherry,02-01-2004,87.5,73.7,80.3,70.5,0,,,6.9,250,1013.2,40,,2004-01-02T06:39:47,2004-01-02T18:13:49,Partially cloudy,partly-cloudy-day
choondacherry,03-01-2004,88.4,75.5,81.7,72.1,0,,,6.9,275,1012.8,41.3,,2004-01-03T06:40:11,2004-01-03T18:14:21,Partially cloudy,partly-cloudy-day
choondacherry,04-01-2004,86.3,74,80.1,73.1,0.276,rain,,6.9,270,1012.7,63.8,,2004-01-04T06:40:34,2004-01-04T18:14:53,"Rain, Partially cloudy",rain
choondacherry,05-01-2004,86.6,74.6,80.9,69.8,0,,,8.1,280,1013.2,45,,2004-01-05T06:40:56,2004-01-05T18:15:26,Partially cloudy,partly-cloudy-day
choondacherry,06-01-2004,89.3,77.1,81.8,73,0,,,6.9,270,1012.7,47.1,,2004-01-06T06:41:18,2004-01-06T18:15:58,Partially cloudy,partly-cloudy-day
choondacherry,07-01-2004,87.2,76.7,81.3,77.1,0.118,rain,,8.1,257.4,1012.3,57.5,,2004-01-07T06:41:39,2004-01-07T18:16:30,"Rain, Partially cloudy",rain
choondacherry,08-01-2004,89.9,75.5,81.9,70.4,0,,,8.1,307.7,1012.6,10,,2004-01-08T06:41:59,2004-01-08T18:17:02,Clear,clear-day
choondacherry,09-01-2004,92,74.6,81.7,56.8,0,,,6.9,35,1012.6,15,,2004-01-09T06:42:18,2004-01-09T18:17:33,Clear,clear-day
choondacherry,10-01-2004,87.9,74,81.2,60.4,0,,,6.9,281.9,1012,21.3,,2004-01-10T06:42:36,2004-01-10T18:18:05,Partially cloudy,partly-cloudy-day
choondacherry,11-01-2004,87.2,74,79.4,75.2,0,,,8.1,270,1012,10,,2004-01-11T06:42:54,2004-01-11T18:18:36,Clear,clear-day
choondacherry,12-01-2004,84.8,73.7,79.8,67.9,0,,,6.9,240.6,1013.6,0,,2004-01-12T06:43:11,2004-01-12T18:19:07,Clear,clear-day
choondacherry,13-01-2004,86.6,71.9,78.9,70.7,0,,,9.2,257.7,1011.6,1.3,,2004-01-13T06:43:26,2004-01-13T18:19:38,Clear,clear-day
choondacherry,14-01-2004,87.2,72.2,77.7,75.3,0,,,5.8,314.1,1011.3,0,,2004-01-14T06:43:41,2004-01-14T18:20:09,Clear,clear-day
choondacherry,15-01-2004,86.6,72.8,79.2,67.2,0,,,9.2,262.3,1011.5,1.4,,2004-01-15T06:43:55,2004-01-15T18:20:39,Clear,clear-day
choondacherry,16-01-2004,87.2,72.2,79.6,71.7,0,,,5.8,278.9,1012.5,12.5,,2004-01-16T06:44:08,2004-01-16T18:21:09,Clear,clear-day
choondacherry,17-01-2004,86.1,73.5,79.4,71.1,0,,,9.2,296.6,1011.7,23.8,,2004-01-17T06:44:20,2004-01-17T18:21:38,Partially cloudy,partly-cloudy-day
choondacherry,18-01-2004,84.5,74.6,77.7,76.2,0,,,6.9,270,1011.9,30,,2004-01-18T06:44:31,2004-01-18T18:22:07,Partially cloudy,partly-cloudy-day
choondacherry,19-01-2004,86.1,74.9,79.5,74.5,2.02,rain,,5.8,250,1010.7,24.3,,2004-01-19T06:44:41,2004-01-19T18:22:36,"Rain, Partially cloudy",rain
choondacherry,20-01-2004,86.1,75.5,79.7,77.7,0,,,0,,1010.9,32,,2004-01-20T06:44:50,2004-01-20T18:23:04,Partially cloudy,partly-cloudy-day
choondacherry,21-01-2004,86.6,84.3,85.4,55.6,0,,,0,,1011,30,,2004-01-21T06:44:58,2004-01-21T18:23:31,Partially cloudy,partly-cloudy-day
choondacherry,22-01-2004,87.2,77.3,82.5,71.3,0,,,6.9,270,1010.5,65,,2004-01-22T06:45:05,2004-01-22T18:23:59,Partially cloudy,partly-cloudy-day
choondacherry,23-01-2004,87.9,76.7,82.2,71.9,0,,,6.9,322.9,1009.7,30,,2004-01-23T06:45:11,2004-01-23T18:24:25,Partially cloudy,partly-cloudy-day
choondacherry,24-01-2004,88.1,75.8,83.1,71.6,0,,,9.2,283,1009.1,26.7,,2004-01-24T06:45:17,2004-01-24T18:24:51,Partially cloudy,partly-cloudy-day
choondacherry,25-01-2004,87.2,78.5,82.2,76,0,,,6.9,286.2,1010.3,38.6,,2004-01-25T06:45:20,2004-01-25T18:25:17,Partially cloudy,partly-cloudy-day
