name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondcherry,2017-01-01 00:00:00,32.9,19.9,26.5,63.9,0.0,,16.3,9.2,206.3,1012.3,52.9,9,2017-01-01 06:39:40,2017-01-01 18:13:41,Partially cloudy,partly-cloudy-day
choondcherry,2017-01-02 00:00:00,32.9,20.9,26.8,71.8,0.028,rain,14.5,11.4,247.0,1013.0,38.3,7,2017-01-02 06:40:04,2017-01-02 18:14:13,"Rain, Partially cloudy",rain
choondcherry,2017-01-03 00:00:00,32.9,21.9,26.9,73.2,0.004,rain,15.4,11.4,250.7,1012.6,31.1,8,2017-01-03 06:40:27,2017-01-03 18:14:46,"Rain, Partially cloudy",rain
choondcherry,2017-01-04 00:00:00,32.3,22.9,26.9,73.9,0.004,rain,15.9,10.3,266.2,1012.5,16.6,8,2017-01-04 06:40:50,2017-01-04 18:15:18,Rain,rain
choondcherry,2017-01-05 00:00:00,32.9,21.9,27.0,70.7,0.004,rain,16.3,11.4,243.3,1011.7,16.9,9,2017-01-05 06:41:11,2017-01-05 18:15:50,Rain,rain
choondcherry,2017-01-06 00:00:00,32.9,22.7,27.0,72.0,0.004,rain,17.2,11.4,241.9,1011.5,23.5,8,2017-01-06 06:41:32,2017-01-06 18:16:22,"Rain, Partially cloudy",rain
choondcherry,2017-01-07 00:00:00,32.0,23.8,27.2,71.5,0.051,rain,16.3,11.4,292.2,1010.4,30.8,8,2017-01-07 06:41:53,2017-01-07 18:16:54,"Rain, Partially cloudy",rain
choondcherry,2017-01-08 00:00:00,32.9,22.9,27.0,73.1,0.008,rain,17.9,10.3,282.0,1009.6,24.8,8,2017-01-08 06:42:12,2017-01-08 18:17:26,"Rain, Partially cloudy",rain
choondcherry,2017-01-09 00:00:00,30.9,21.9,26.3,74.9,0.028,rain,17.2,13.3,186.1,1010.2,34.8,8,2017-01-09 06:42:30,2017-01-09 18:17:57,"Rain, Partially cloudy",rain
choondcherry,2017-01-10 00:00:00,31.9,22.9,26.8,71.0,0.004,rain,12.8,12.8,304.7,1011.2,25.0,7,2017-01-10 06:42:48,2017-01-10 18:18:29,"Rain, Partially cloudy",rain
choondcherry,2017-01-11 00:00:00,32.9,20.9,26.6,70.9,0.0,,10.5,11.4,305.0,1011.6,24.3,7,2017-01-11 06:43:05,2017-01-11 18:19:00,Partially cloudy,partly-cloudy-day
choondcherry,2017-01-12 00:00:00,32.9,21.9,26.7,67.4,0.012,rain,15.2,13.9,266.5,1011.0,33.1,7,2017-01-12 06:43:21,2017-01-12 18:19:31,"Rain, Partially cloudy",rain
choondcherry,2017-01-13 00:00:00,32.9,22.9,27.0,67.7,0.02,rain,11.6,11.4,299.5,1010.5,32.1,6,2017-01-13 06:43:36,2017-01-13 18:20:01,"Rain, Partially cloudy",rain
choondcherry,2017-01-14 00:00:00,32.9,23.4,27.3,67.5,0.012,rain,11.6,13.9,304.1,1011.2,30.5,9,2017-01-14 06:43:50,2017-01-14 18:20:31,"Rain, Partially cloudy",rain
choondcherry,2017-01-15 00:00:00,33.9,21.9,27.2,64.9,0.044,rain,11.6,9.2,108.6,1012.5,31.5,9,2017-01-15 06:44:03,2017-01-15 18:21:01,"Rain, Partially cloudy",rain
choondcherry,2017-01-16 00:00:00,32.9,22.9,27.1,67.1,0.024,rain,18.3,10.6,149.4,1013.1,28.4,8,2017-01-16 06:44:15,2017-01-16 18:21:31,"Rain, Partially cloudy",rain
choondcherry,2017-01-17 00:00:00,33.9,21.9,26.9,69.0,0.016,rain,18.8,11.7,285.0,1012.6,21.8,8,2017-01-17 06:44:26,2017-01-17 18:22:00,"Rain, Partially cloudy",rain
choondcherry,2017-01-18 00:00:00,33.9,22.9,27.2,58.5,0.0,,11.0,10.4,105.8,1012.6,9.9,9,2017-01-18 06:44:37,2017-01-18 18:22:28,Clear,clear-day
