name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondacherry,2011-01-01 00:00:00,30.9,21.6,25.9,82.0,0.276,rain,,18.3,303.4,1008.7,53.7,7,2011-01-01 06:39:28,2011-01-01 18:13:25,"Rain, Partially cloudy",rain
choondacherry,2011-01-02 00:00:00,30.9,22.2,26.0,80.4,0.0,,,13.5,316.9,1009.3,48.8,8,2011-01-02 06:39:53,2011-01-02 18:13:57,Partially cloudy,partly-cloudy-day
choondacherry,2011-01-03 00:00:00,30.9,20.9,25.4,82.6,0.048,rain,,11.4,352.1,1009.8,60.1,8,2011-01-03 06:40:16,2011-01-03 18:14:30,"Rain, Partially cloudy",rain
choondacherry,2011-01-04 00:00:00,32.9,21.2,26.3,77.1,0.0,,,8.1,354.7,1009.4,43.9,9,2011-01-04 06:40:39,2011-01-04 18:15:02,Partially cloudy,partly-cloudy-day
choondacherry,2011-01-05 00:00:00,32.9,20.8,26.1,77.6,0.024,rain,,11.4,67.6,1008.5,64.4,7,2011-01-05 06:41:01,2011-01-05 18:15:34,"Rain, Partially cloudy",rain
choondacherry,2011-01-06 00:00:00,32.9,20.2,26.3,77.5,0.0,,,9.2,321.9,1008.6,48.6,6,2011-01-06 06:41:23,2011-01-06 18:16:06,Partially cloudy,partly-cloudy-day
choondacherry,2011-01-07 00:00:00,32.9,20.7,26.0,78.7,0.0,,,11.4,278.1,1008.5,61.8,8,2011-01-07 06:41:43,2011-01-07 18:16:38,Partially cloudy,partly-cloudy-day
choondacherry,2011-01-08 00:00:00,30.2,22.8,26.3,81.2,0.0,,,16.1,288.8,1008.1,65.3,7,2011-01-08 06:42:03,2011-01-08 18:17:10,Partially cloudy,partly-cloudy-day
choondacherry,2011-01-09 00:00:00,30.9,23.6,26.8,80.2,0.206,rain,,10.3,274.8,1008.2,75.5,7,2011-01-09 06:42:22,2011-01-09 18:17:42,"Rain, Partially cloudy",rain
choondacherry,2011-01-10 00:00:00,31.9,22.4,26.6,81.3,0.036,rain,,9.2,290.0,1009.3,68.5,7,2011-01-10 06:42:40,2011-01-10 18:18:13,"Rain, Partially cloudy",rain
