name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondacherry,2024-01-01 00:00:00,33.0,24.8,27.9,75.6,1.5,rain,23.0,11.2,124.4,1011.6,42.8,7,2024-01-01 06:39:26,2024-01-01 18:13:21,"Rain, Partially cloudy",rain
choondacherry,2024-01-02 00:00:00,34.0,25.0,28.6,74.0,2.1,rain,20.5,12.6,111.5,1010.5,39.5,8,2024-01-02 06:39:50,2024-01-02 18:13:54,"Rain, Partially cloudy",rain
choondacherry,2024-01-03 00:00:00,33.0,24.6,28.3,76.7,23.4,rain,23.8,13.0,191.0,1010.5,69.2,8,2024-01-03 06:40:14,2024-01-03 18:14:26,"Rain, Partially cloudy",rain
choondacherry,2024-01-04 00:00:00,34.0,23.0,28.1,78.2,2.0,rain,20.5,14.8,98.4,1010.5,75.6,7,2024-01-04 06:40:37,2024-01-04 18:14:58,"Rain, Partially cloudy",rain
choondacherry,2024-01-05 00:00:00,32.0,23.0,27.0,85.2,10.0,rain,19.8,14.8,118.0,1010.9,76.3,5,2024-01-05 06:40:59,2024-01-05 18:15:30,"Rain, Partially cloudy",rain
choondacherry,2024-01-06 00:00:00,33.0,24.0,27.4,84.2,18.0,rain,18.0,18.4,38.6,1010.6,76.1,6,2024-01-06 06:41:21,2024-01-06 18:16:03,"Rain, Partially cloudy",rain
choondacherry,2024-01-07 00:00:00,33.0,25.0,27.8,84.7,14.0,rain,20.9,16.6,118.2,1010.6,75.3,6,2024-01-07 06:41:42,2024-01-07 18:16:35,"Rain, Partially cloudy",rain
choondacherry,2024-01-08 00:00:00,33.0,24.0,27.1,83.9,0.6,rain,20.9,11.2,135.6,1011.2,77.3,5,2024-01-08 06:42:02,2024-01-08 18:17:06,"Rain, Partially cloudy",rain
choondacherry,2024-01-09 00:00:00,32.0,24.0,27.2,82.5,5.0,rain,33.1,14.8,69.9,1011.0,85.7,5,2024-01-09 06:42:21,2024-01-09 18:17:38,"Rain, Partially cloudy",rain
choondacherry,2024-01-10 00:00:00,33.5,24.0,27.9,73.9,0.4,rain,18.7,13.0,81.2,1010.5,73.6,7,2024-01-10 06:42:39,2024-01-10 18:18:10,"Rain, Partially cloudy",rain
choondacherry,2024-01-11 00:00:00,34.0,24.0,28.4,71.8,0.0,,19.4,12.2,54.3,1010.6,48.3,8,2024-01-11 06:42:56,2024-01-11 18:18:41,Partially cloudy,partly-cloudy-day
choondacherry,2024-01-12 00:00:00,34.0,24.0,28.5,69.2,0.0,,20.9,11.7,98.4,1010.6,42.8,9,2024-01-12 06:43:13,2024-01-12 18:19:12,Partially cloudy,partly-cloudy-day
choondacherry,2024-01-13 00:00:00,33.0,22.0,27.3,71.2,0.3,rain,16.9,11.2,130.1,1012.2,39.4,8,2024-01-13 06:43:29,2024-01-13 18:19:43,"Rain, Partially cloudy",rain
choondacherry,2024-01-14 00:00:00,33.2,22.0,27.3,72.7,0.0,rain,26.6,13.0,180.7,1011.7,32.3,9,2024-01-14 06:43:43,2024-01-14 18:20:13,Partially cloudy,partly-cloudy-day
choondacherry,2024-01-15 00:00:00,33.0,22.0,27.2,76.4,1.1,rain,24.5,13.0,125.7,1011.5,31.9,8,2024-01-15 06:43:57,2024-01-15 18:20:43,"Rain, Partially cloudy",rain
choondacherry,2024-01-16 00:00:00,33.0,23.0,27.2,74.7,1.2,rain,27.7,11.2,123.2,1010.8,34.7,8,2024-01-16 06:44:10,2024-01-16 18:21:13,"Rain, Partially cloudy",rain
choondacherry,2024-01-17 00:00:00,32.6,23.0,27.1,75.4,1.8,rain,24.1,13.0,150.0,1010.1,45.4,9,2024-01-17 06:44:22,2024-01-17 18:21:42,"Rain, Partially cloudy",rain
choondacherry,2024-01-18 00:00:00,35.0,22.0,27.7,71.3,1.4,rain,27.7,14.8,358.0,1010.7,37.1,8,2024-01-18 06:44:33,2024-01-18 18:22:11,"Rain, Partially cloudy",rain
choondacherry,2024-01-19 00:00:00,33.3,23.0,27.8,74.5,1.3,rain,16.9,18.4,260.1,1010.8,32.9,7,2024-01-19 06:44:43,2024-01-19 18:22:40,"Rain, Partially cloudy",rain
choondacherry,2024-01-20 00:00:00,34.0,25.0,28.8,74.7,6.0,rain,29.9,13.0,224.8,1011.6,51.9,7,2024-01-20 06:44:52,2024-01-20 18:23:08,"Rain, Partially cloudy",rain
choondacherry,2024-01-21 00:00:00,34.0,24.0,28.8,71.7,0.0,rain,18.7,16.6,236.9,1011.6,41.1,8,2024-01-21 06:45:00,2024-01-21 18:23:36,Partially cloudy,partly-cloudy-day
choondacherry,2024-01-22 00:00:00,36.0,24.0,29.0,73.3,2.9,rain,25.6,13.0,205.5,1012.3,34.9,9,2024-01-22 06:45:06,2024-01-22 18:24:03,"Rain, Partially cloudy",rain
choondacherry,2024-01-23 00:00:00,35.0,25.0,28.6,72.8,3.1,rain,25.2,11.2,244.0,1012.2,34.0,9,2024-01-23 06:45:12,2024-01-23 18:24:29,"Rain, Partially cloudy",rain
choondacherry,2024-01-24 00:00:00,34.0,23.0,28.0,72.5,10.0,rain,28.8,13.0,8.8,1012.4,42.6,8,2024-01-24 06:45:17,2024-01-24 18:24:55,"Rain, Partially cloudy",rain
choondacherry,2024-01-25 00:00:00,33.0,23.0,27.8,75.2,1.8,rain,28.4,18.4,277.4,1013.1,32.7,7,2024-01-25 06:45:21,2024-01-25 18:25:21,"Rain, Partially cloudy",rain
choondacherry,2024-01-26 00:00:00,35.0,23.0,28.0,67.9,0.9,rain,17.6,11.7,96.9,1013.8,26.4,9,2024-01-26 06:45:24,2024-01-26 18:25:46,"Rain, Partially cloudy",rain
choondacherry,2024-01-27 00:00:00,34.0,22.0,27.8,64.6,0.0,,20.5,11.3,104.4,1014.0,24.3,9,2024-01-27 06:45:26,2024-01-27 18:26:10,Partially cloudy,partly-cloudy-day
choondacherry,2024-01-28 00:00:00,34.0,22.0,27.3,68.3,0.0,,22.3,11.2,97.3,1013.9,24.6,9,2024-01-28 06:45:26,2024-01-28 18:26:34,Partially cloudy,partly-cloudy-day
choondacherry,2024-01-29 00:00:00,34.0,23.0,27.7,70.0,0.0,,27.4,13.0,254.2,1013.1,34.0,9,2024-01-29 06:45:26,2024-01-29 18:26:57,Partially cloudy,partly-cloudy-day
choondacherry,2024-01-30 00:00:00,35.0,22.0,27.8,69.0,0.0,,30.6,14.8,329.3,1012.7,24.7,9,2024-01-30 06:45:25,2024-01-30 18:27:20,Partially cloudy,partly-cloudy-day
choondacherry,2024-01-31 00:00:00,34.0,23.0,28.0,74.0,0.1,rain,24.8,18.4,264.6,1013.3,30.1,8,2024-01-31 06:45:23,2024-01-31 18:27:42,"Rain, Partially cloudy",rain
choondacherry,2024-02-01 00:00:00,35.0,23.0,28.3,73.8,0.0,,20.5,22.3,316.4,1013.5,26.4,8,2024-02-01 06:45:19,2024-02-01 18:28:03,Partially cloudy,partly-cloudy-day
choondacherry,2024-02-02 00:00:00,34.0,23.0,28.2,75.1,0.1,rain,18.7,22.3,303.7,1013.0,31.4,8,2024-02-02 06:45:15,2024-02-02 18:28:24,"Rain, Partially cloudy",rain
choondacherry,2024-02-03 00:00:00,34.0,24.0,28.7,73.6,0.2,rain,27.7,16.6,297.2,1012.8,34.0,8,2024-02-03 06:45:10,2024-02-03 18:28:44,"Rain, Partially cloudy",rain
choondacherry,2024-02-04 00:00:00,35.0,24.1,29.1,72.0,0.3,rain,25.2,18.4,284.9,1013.9,23.4,9,2024-02-04 06:45:03,2024-02-04 18:29:03,"Rain, Partially cloudy",rain
choondacherry,2024-02-05 00:00:00,35.0,24.0,28.7,68.1,0.1,rain,18.7,13.0,92.9,1014.1,37.2,9,2024-02-05 06:44:56,2024-02-05 18:29:22,"Rain, Partially cloudy",rain
choondacherry,2024-02-06 00:00:00,36.0,22.0,27.9,67.9,0.0,,16.9,13.0,152.8,1013.3,24.5,10,2024-02-06 06:44:48,2024-02-06 18:29:40,Partially cloudy,partly-cloudy-day
choondacherry,2024-02-07 00:00:00,35.0,23.0,28.2,73.1,0.0,,24.1,18.4,279.1,1013.4,19.8,9,2024-02-07 06:44:38,2024-02-07 18:29:57,Clear,clear-day
choondacherry,2024-02-08 00:00:00,34.0,22.1,27.8,75.5,0.2,rain,19.8,14.4,217.4,1012.8,30.4,10,2024-02-08 06:44:28,2024-02-08 18:30:14,"Rain, Partially cloudy",rain
choondacherry,2024-02-09 00:00:00,35.0,22.0,28.0,70.3,0.1,rain,17.6,13.0,119.0,1013.0,27.4,9,2024-02-09 06:44:17,2024-02-09 18:30:30,"Rain, Partially cloudy",rain
choondacherry,2024-02-10 00:00:00,35.0,23.0,28.3,68.6,0.0,,27.7,11.2,100.4,1013.9,27.7,9,2024-02-10 06:44:05,2024-02-10 18:30:46,Partially cloudy,partly-cloudy-day
choondacherry,2024-02-11 00:00:00,36.0,22.6,28.5,65.2,0.0,,24.8,13.0,71.4,1013.8,23.5,9,2024-02-11 06:43:52,2024-02-11 18:31:01,Partially cloudy,partly-cloudy-day
choondacherry,2024-02-12 00:00:00,35.0,21.0,27.8,68.5,0.0,,18.7,22.3,258.7,1013.2,41.3,10,2024-02-12 06:43:38,2024-02-12 18:31:15,Partially cloudy,partly-cloudy-day
choondacherry,2024-02-13 00:00:00,36.0,22.3,28.6,66.5,0.0,,16.6,14.0,359.7,1013.1,38.4,9,2024-02-13 06:43:23,2024-02-13 18:31:28,Partially cloudy,partly-cloudy-day
choondacherry,2024-02-14 00:00:00,35.0,23.0,29.1,69.8,0.1,rain,19.8,14.8,253.6,1012.0,30.5,8,2024-02-14 06:43:07,2024-02-14 18:31:41,"Rain, Partially cloudy",rain
choondacherry,2024-02-15 00:00:00,36.0,24.0,29.2,68.6,0.0,,19.8,14.1,181.9,1011.8,26.5,10,2024-02-15 06:42:50,2024-02-15 18:31:53,Partially cloudy,partly-cloudy-day
choondacherry,2024-02-16 00:00:00,36.0,24.0,29.0,65.4,0.0,,20.9,14.8,105.1,1011.8,17.1,9,2024-02-16 06:42:33,2024-02-16 18:32:05,Clear,clear-day
choondacherry,2024-02-17 00:00:00,36.0,24.0,29.1,69.0,0.0,,27.4,14.8,191.1,1011.2,35.4,10,2024-02-17 06:42:14,2024-02-17 18:32:16,Partially cloudy,partly-cloudy-day
choondacherry,2024-02-18 00:00:00,36.0,24.0,29.1,71.2,0.4,rain,27.4,16.6,272.3,1011.0,30.0,9,2024-02-18 06:41:55,2024-02-18 18:32:27,"Rain, Partially cloudy",rain
choondacherry,2024-02-19 00:00:00,35.0,24.0,29.3,71.4,0.0,,26.3,14.8,257.4,1011.3,26.9,9,2024-02-19 06:41:35,2024-02-19 18:32:36,Partially cloudy,partly-cloudy-day
choondacherry,2024-02-20 00:00:00,35.0,25.0,29.4,70.6,1.6,rain,36.7,16.6,254.2,1011.3,20.9,10,2024-02-20 06:41:15,2024-02-20 18:32:46,"Rain, Partially cloudy",rain
choondacherry,2024-02-21 00:00:00,36.0,24.4,29.3,74.0,6.0,rain,31.3,14.9,308.2,1011.3,39.1,9,2024-02-21 06:40:53,2024-02-21 18:32:54,"Rain, Partially cloudy",rain
choondacherry,2024-02-22 00:00:00,35.0,25.0,29.3,74.0,0.5,rain,25.9,18.4,299.9,1011.8,34.9,8,2024-02-22 06:40:31,2024-02-22 18:33:02,"Rain, Partially cloudy",rain
choondacherry,2024-02-23 00:00:00,34.1,24.0,28.7,73.5,0.0,,27.4,18.4,312.4,1011.3,35.2,9,2024-02-23 06:40:08,2024-02-23 18:33:10,Partially cloudy,partly-cloudy-day
choondacherry,2024-02-24 00:00:00,34.2,25.0,28.8,72.8,0.0,rain,27.4,20.5,310.1,1010.8,38.6,6,2024-02-24 06:39:44,2024-02-24 18:33:17,Partially cloudy,partly-cloudy-day
choondacherry,2024-02-25 00:00:00,35.0,25.0,29.6,69.5,0.2,rain,22.7,16.6,285.8,1009.4,29.9,8,2024-02-25 06:39:20,2024-02-25 18:33:23,"Rain, Partially cloudy",rain
