name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondacherry,2006-01-01 00:00:00,31.1,24.3,28.5,54.0,0.0,,,11.4,281.1,1012.9,0.0,,2006-01-01 06:39:34,2006-01-01 18:13:32,Clear,clear-day
choondacherry,2006-01-02 00:00:00,31.1,23.3,27.1,61.9,0.0,,,11.4,338.0,1012.0,23.3,,2006-01-02 06:39:58,2006-01-02 18:14:05,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-03 00:00:00,30.1,23.7,27.2,69.0,0.0,,,12.8,339.3,1011.2,32.0,,2006-01-03 06:40:22,2006-01-03 18:14:37,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-04 00:00:00,30.3,25.1,28.2,64.3,0.0,,,11.4,314.8,1010.2,43.3,,2006-01-04 06:40:44,2006-01-04 18:15:09,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-05 00:00:00,31.1,25.1,28.2,71.1,0.0,,,9.2,215.9,1009.6,64.3,,2006-01-05 06:41:07,2006-01-05 18:15:41,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-06 00:00:00,30.7,25.7,27.7,78.6,0.024,rain,,9.2,260.0,1009.9,72.5,,2006-01-06 06:41:28,2006-01-06 18:16:13,"Rain, Partially cloudy",rain
choondacherry,2006-01-07 00:00:00,30.3,25.1,27.4,72.2,0.0,,,9.2,35.0,1010.2,45.0,,2006-01-07 06:41:48,2006-01-07 18:16:45,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-08 00:00:00,31.1,24.8,26.6,84.4,0.157,rain,,11.4,192.1,1010.0,76.0,,2006-01-08 06:42:08,2006-01-08 18:17:17,"Rain, Partially cloudy",rain
choondacherry,2006-01-09 00:00:00,31.2,24.3,27.8,77.5,0.0,,,10.3,264.2,1010.2,61.3,,2006-01-09 06:42:27,2006-01-09 18:17:49,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-10 00:00:00,31.2,25.7,28.4,75.7,0.0,,,11.4,278.9,1010.0,58.6,,2006-01-10 06:42:45,2006-01-10 18:18:20,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-11 00:00:00,31.2,24.1,27.7,69.5,0.0,,,9.2,316.2,1009.6,60.0,,2006-01-11 06:43:02,2006-01-11 18:18:51,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-12 00:00:00,30.7,23.8,27.5,70.0,0.0,,,10.3,269.0,1010.1,60.0,,2006-01-12 06:43:18,2006-01-12 18:19:22,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-13 00:00:00,30.2,25.1,28.0,72.3,0.0,,,11.4,236.7,1009.8,63.8,,2006-01-13 06:43:33,2006-01-13 18:19:53,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-14 00:00:00,30.1,25.8,27.6,80.7,0.0,,,11.4,217.2,1010.0,81.3,,2006-01-14 06:43:48,2006-01-14 18:20:23,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-15 00:00:00,29.7,24.7,27.5,77.6,0.0,,,9.2,270.0,1009.8,62.9,,2006-01-15 06:44:01,2006-01-15 18:20:53,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-16 00:00:00,30.2,26.2,28.1,78.7,0.0,,,11.4,236.7,1011.6,70.0,,2006-01-16 06:44:14,2006-01-16 18:21:23,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-17 00:00:00,30.7,25.3,28.1,74.2,0.0,,,11.4,285.1,1011.9,51.4,,2006-01-17 06:44:25,2006-01-17 18:21:52,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-18 00:00:00,31.7,25.1,28.3,75.4,0.0,,,11.4,285.7,1011.5,28.6,,2006-01-18 06:44:36,2006-01-18 18:22:21,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-19 00:00:00,30.1,24.8,27.2,77.8,0.0,,,9.2,280.0,1011.9,30.0,,2006-01-19 06:44:45,2006-01-19 18:22:49,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-20 00:00:00,29.7,22.8,26.1,73.0,0.0,,,9.2,260.0,1012.7,12.9,,2006-01-20 06:44:54,2006-01-20 18:23:17,Clear,clear-day
choondacherry,2006-01-21 00:00:00,29.1,22.1,26.0,76.5,0.0,,,11.4,235.0,1013.3,8.8,,2006-01-21 06:45:01,2006-01-21 18:23:45,Clear,clear-day
choondacherry,2006-01-22 00:00:00,30.1,23.1,26.5,77.0,0.0,,,11.4,290.0,1013.4,16.3,,2006-01-22 06:45:08,2006-01-22 18:24:11,Clear,clear-day
choondacherry,2006-01-23 00:00:00,30.2,24.1,27.2,73.9,0.0,,,11.4,290.0,1013.0,28.6,,2006-01-23 06:45:13,2006-01-23 18:24:38,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-24 00:00:00,30.2,24.3,27.2,75.1,0.0,,,17.2,295.0,1013.5,30.0,,2006-01-24 06:45:18,2006-01-24 18:25:04,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-25 00:00:00,30.3,25.1,27.2,77.1,0.0,,,10.3,281.8,1013.8,38.6,,2006-01-25 06:45:21,2006-01-25 18:25:29,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-26 00:00:00,30.1,24.3,27.1,71.9,0.0,,,11.4,289.1,1014.0,32.5,,2006-01-26 06:45:24,2006-01-26 18:25:54,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-27 00:00:00,30.7,22.7,26.4,71.1,0.0,,,15.0,282.4,1012.5,8.6,,2006-01-27 06:45:25,2006-01-27 18:26:18,Clear,clear-day
choondacherry,2006-01-28 00:00:00,31.1,23.8,27.2,72.4,0.0,,,13.9,272.1,1011.0,38.6,,2006-01-28 06:45:26,2006-01-28 18:26:41,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-29 00:00:00,31.8,24.7,28.4,69.9,0.0,,,11.4,237.8,1011.2,37.1,,2006-01-29 06:45:25,2006-01-29 18:27:04,Partially cloudy,partly-cloudy-day
choondacherry,2006-01-30 00:00:00,30.1,24.1,26.9,66.9,0.0,,,13.9,241.4,1013.1,28.8,,2006-01-30 06:45:23,2006-01-30 18:27:27,Partially cloudy,partly-cloudy-day
