name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondacherry,01-01-2022,92.7,71.5,81.6,70.6,0.051,rain,20.6,11.4,82,1012.3,48.4,6,2022-01-01T06:39:37,2022-01-01T18:13:36,"Rain, Partially cloudy",rain
choondacherry,02-01-2022,92.4,75.1,82.2,68.2,0,,15.7,9.2,65.6,1011.2,56.5,7,2022-01-02T06:40:01,2022-01-02T18:14:08,Partially cloudy,partly-cloudy-day
choondacherry,03-01-2022,92.4,71.5,81.1,69.6,0,,12.1,8.1,76.5,1011.1,28.9,8,2022-01-03T06:40:24,2022-01-03T18:14:41,Partially cloudy,partly-cloudy-day
choondacherry,04-01-2022,91.3,69.7,80.1,70.6,0,,15.2,6.9,85.7,1011.7,20.1,9,2022-01-04T06:40:47,2022-01-04T18:15:13,Partially cloudy,partly-cloudy-day
choondacherry,05-01-2022,92.3,71.5,80.3,73.7,0.008,rain,19.7,10.3,327.3,1012.1,22.4,8,2022-01-05T06:41:09,2022-01-05T18:15:45,"Rain, Partially cloudy",rain
choondacherry,06-01-2022,90.4,71.5,80.2,75.6,0,,19.2,9.2,254,1010.9,23.3,9,2022-01-06T06:41:30,2022-01-06T18:16:17,Partially cloudy,partly-cloudy-day
choondacherry,07-01-2022,89.7,73.3,81.3,77.3,0,,19.2,10.3,239.4,1011.5,30.6,9,2022-01-07T06:41:50,2022-01-07T18:16:49,Partially cloudy,partly-cloudy-day
choondacherry,08-01-2022,91.1,73.3,81.7,78.6,0.157,rain,17.2,6.9,291.7,1012.5,52.1,8,2022-01-08T06:42:10,2022-01-08T18:17:21,"Rain, Partially cloudy",rain
choondacherry,09-01-2022,90.4,75.1,81,76.6,0.032,rain,19.5,10.3,294,1010.8,47.4,8,2022-01-09T06:42:29,2022-01-09T18:17:53,"Rain, Partially cloudy",rain
choondacherry,10-01-2022,91.3,73.3,80.6,75.8,0.048,rain,13.2,11.4,317.1,1010.8,36.9,8,2022-01-10T06:42:47,2022-01-10T18:18:24,"Rain, Partially cloudy",rain
choondacherry,11-01-2022,91.3,71.5,80.6,74.3,0.004,rain,20.1,16.1,250.3,1010.9,23.1,8,2022-01-11T06:43:04,2022-01-11T18:18:55,"Rain, Partially cloudy",rain
choondacherry,12-01-2022,89.3,73.3,80,76.3,0,rain,21,13.9,308.9,1011.2,38.1,8,2022-01-12T06:43:20,2022-01-12T18:19:26,Partially cloudy,partly-cloudy-day
choondacherry,13-01-2022,90.4,69.7,79,74.8,0,,18.6,11.4,301.4,1010.8,16.9,9,2022-01-13T06:43:35,2022-01-13T18:19:57,Clear,clear-day
choondacherry,14-01-2022,92,71.5,79.3,74.2,0,,18.8,12.8,329.9,1010.4,32.9,9,2022-01-14T06:43:49,2022-01-14T18:20:27,Partially cloudy,partly-cloudy-day
choondacherry,15-01-2022,90.9,69.7,79.7,74.4,0,,20.1,13.9,304.2,1010.4,25.6,9,2022-01-15T06:44:03,2022-01-15T18:20:57,Partially cloudy,partly-cloudy-day
choondacherry,16-01-2022,91.4,73.3,81.4,74.7,0,,11.9,8.1,140.7,1011,37.4,8,2022-01-16T06:44:15,2022-01-16T18:21:26,Partially cloudy,partly-cloudy-day
choondacherry,17-01-2022,92.1,71.5,81,74.8,0,,17.4,9.2,288.7,1012.5,39.1,8,2022-01-17T06:44:26,2022-01-17T18:21:56,Partially cloudy,partly-cloudy-day
choondacherry,18-01-2022,92.9,73.3,81.3,69.4,0,,12.8,8.1,61.1,1011.6,16.3,9,2022-01-18T06:44:37,2022-01-18T18:22:24,Clear,clear-day
choondacherry,19-01-2022,90.6,69.7,79.7,72.7,0,rain,22.6,10.3,20,1011.2,30.6,8,2022-01-19T06:44:46,2022-01-19T18:22:53,Partially cloudy,partly-cloudy-day
choondacherry,20-01-2022,89.3,71.5,79.9,77.5,0,rain,19.5,10.3,260.2,1010.5,37.8,9,2022-01-20T06:44:55,2022-01-20T18:23:20,Partially cloudy,partly-cloudy-day
choondacherry,21-01-2022,89.5,71.5,79.9,80.3,0,,22.8,8.1,234.2,1011.8,32.9,9,2022-01-21T06:45:02,2022-01-21T18:23:48,Partially cloudy,partly-cloudy-day
choondacherry,22-01-2022,90.6,73.3,80.5,79.2,0.008,rain,22.6,12.8,314.8,1009.9,34.1,9,2022-01-22T06:45:08,2022-01-22T18:24:15,"Rain, Partially cloudy",rain
choondacherry,23-01-2022,90.6,71.5,79.1,77.3,0,,21,13.9,328.2,1010.1,30.6,8,2022-01-23T06:45:14,2022-01-23T18:24:41,Partially cloudy,partly-cloudy-day
choondacherry,24-01-2022,88.9,67.9,77.6,73.6,0,,20.6,13.9,316.2,1009.3,34.2,8,2022-01-24T06:45:18,2022-01-24T18:25:07,Partially cloudy,partly-cloudy-day
choondacherry,25-01-2022,89.1,67.9,77.9,75,0,,23.9,12.8,310.7,1009.1,49,9,2022-01-25T06:45:22,2022-01-25T18:25:32,Partially cloudy,partly-cloudy-day
choondacherry,26-01-2022,90.1,71.5,79.4,73.6,0.02,rain,22.4,13.9,300.9,1009.6,38.5,8,2022-01-26T06:45:24,2022-01-26T18:25:57,"Rain, Partially cloudy",rain
choondacherry,27-01-2022,91.3,73.3,81,72,0.008,rain,13.2,9.2,4.8,1008.6,44.6,9,2022-01-27T06:45:25,2022-01-27T18:26:21,"Rain, Partially cloudy",rain
choondacherry,28-01-2022,93.1,75.1,81.5,72.2,0.012,rain,21.9,9.2,148.6,1009.1,32.5,9,2022-01-28T06:45:25,2022-01-28T18:26:44,"Rain, Partially cloudy",rain
choondacherry,29-01-2022,93.1,69.7,80.9,71,0,,23,5.8,106.3,1010.2,30.8,8,2022-01-29T06:45:25,2022-01-29T18:27:07,Partially cloudy,partly-cloudy-day
choondacherry,30-01-2022,93.1,71.5,82,73.2,0,rain,13.2,10.3,238.1,1010,29,8,2022-01-30T06:45:23,2022-01-30T18:27:29,Partially cloudy,partly-cloudy-day
choondacherry,31-01-2022,93.1,73.3,81.6,78.2,0.024,rain,23.3,8.1,222.1,1009.8,22.7,9,2022-01-31T06:45:20,2022-01-31T18:27:51,"Rain, Partially cloudy",rain
choondacherry,01-02-2022,92.5,75.1,82.2,79.6,0,rain,22.4,10.3,282.9,1009.1,31.7,9,2022-02-01T06:45:16,2022-02-01T18:28:12,Partially cloudy,partly-cloudy-day
choondacherry,02-02-2022,92.3,75.1,82,79,0.118,rain,20.6,8.1,279.1,1010.1,40.8,8,2022-02-02T06:45:12,2022-02-02T18:28:32,"Rain, Partially cloudy",rain
choondacherry,03-02-2022,90.3,73.3,81.2,79.8,0.056,rain,16.8,12.8,283.5,1010.8,42.2,8,2022-02-03T06:45:06,2022-02-03T18:28:52,"Rain, Partially cloudy",rain
