name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondacherry,2007-01-01 00:00:00,31.3,23.7,28.0,57.9,0.0,,,11.4,290.0,1014.0,16.7,,2007-01-01 06:39:28,2007-01-01 18:13:25,Clear,clear-day
choondacherry,2007-01-02 00:00:00,30.7,22.3,25.8,68.2,0.0,,,13.9,325.8,1013.8,36.7,,2007-01-02 06:39:52,2007-01-02 18:13:57,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-03 00:00:00,29.7,22.3,26.2,69.0,0.0,,,9.2,298.3,1014.3,44.3,,2007-01-03 06:40:16,2007-01-03 18:14:29,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-04 00:00:00,29.7,22.8,27.1,63.5,0.0,,,11.4,280.8,1013.5,27.1,,2007-01-04 06:40:39,2007-01-04 18:15:01,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-05 00:00:00,30.8,22.3,26.6,66.7,0.0,,,9.2,321.6,1013.2,27.5,,2007-01-05 06:41:01,2007-01-05 18:15:34,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-06 00:00:00,30.7,22.3,26.5,68.1,0.0,,,11.4,270.0,1012.4,18.8,,2007-01-06 06:41:23,2007-01-06 18:16:06,Clear,clear-day
choondacherry,2007-01-07 00:00:00,30.3,23.8,27.1,62.5,0.0,,,11.4,313.2,1012.0,10.0,,2007-01-07 06:41:43,2007-01-07 18:16:38,Clear,clear-day
choondacherry,2007-01-08 00:00:00,30.3,22.7,26.6,63.4,0.0,,,13.9,270.0,1011.2,20.0,,2007-01-08 06:42:03,2007-01-08 18:17:10,Clear,clear-day
choondacherry,2007-01-09 00:00:00,32.1,23.7,27.8,69.4,0.0,,,9.2,260.8,1011.3,45.0,,2007-01-09 06:42:22,2007-01-09 18:17:41,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-10 00:00:00,31.2,24.7,28.0,65.5,0.0,,,11.4,296.3,1012.3,18.8,,2007-01-10 06:42:41,2007-01-10 18:18:13,Clear,clear-day
choondacherry,2007-01-11 00:00:00,30.1,24.2,27.2,66.5,0.0,,,11.4,256.5,1011.9,20.0,,2007-01-11 06:42:58,2007-01-11 18:18:44,Clear,clear-day
choondacherry,2007-01-12 00:00:00,32.3,25.2,28.4,68.8,0.0,,,9.2,10.1,1011.5,58.8,,2007-01-12 06:43:14,2007-01-12 18:19:15,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-13 00:00:00,31.7,25.1,28.1,64.7,0.0,,,11.4,357.1,1011.8,40.0,,2007-01-13 06:43:30,2007-01-13 18:19:46,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-14 00:00:00,30.7,23.8,27.3,60.0,0.0,,,11.4,292.2,1011.9,35.0,,2007-01-14 06:43:44,2007-01-14 18:20:16,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-15 00:00:00,32.2,24.1,27.9,70.0,0.0,,,11.4,286.5,1011.4,15.0,,2007-01-15 06:43:58,2007-01-15 18:20:46,Clear,clear-day
choondacherry,2007-01-16 00:00:00,31.2,24.1,27.7,71.9,0.0,,,11.4,291.4,1012.0,35.0,,2007-01-16 06:44:11,2007-01-16 18:21:16,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-17 00:00:00,31.3,23.8,27.4,67.7,0.0,,,9.2,279.1,1012.5,51.3,,2007-01-17 06:44:23,2007-01-17 18:21:45,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-18 00:00:00,30.3,23.7,26.9,75.1,0.0,,,11.4,296.6,1013.0,55.0,,2007-01-18 06:44:33,2007-01-18 18:22:14,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-19 00:00:00,30.7,23.7,26.7,69.0,0.0,,,11.4,261.1,1013.5,42.5,,2007-01-19 06:44:43,2007-01-19 18:22:43,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-20 00:00:00,31.7,22.8,27.0,66.6,0.0,,,13.9,322.6,1012.2,38.8,,2007-01-20 06:44:52,2007-01-20 18:23:11,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-21 00:00:00,30.3,23.3,27.0,66.3,0.0,,,11.4,250.0,1013.2,30.0,,2007-01-21 06:45:00,2007-01-21 18:23:38,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-22 00:00:00,32.3,22.3,26.8,69.6,0.0,,,11.4,274.8,1013.6,21.3,,2007-01-22 06:45:06,2007-01-22 18:24:05,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-23 00:00:00,30.7,23.2,26.6,71.9,0.0,,,11.4,270.0,1014.1,35.0,,2007-01-23 06:45:12,2007-01-23 18:24:32,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-24 00:00:00,31.8,23.7,27.4,63.3,0.0,,,6.9,243.4,1013.3,20.0,,2007-01-24 06:45:17,2007-01-24 18:24:58,Clear,clear-day
choondacherry,2007-01-25 00:00:00,30.7,22.2,26.6,67.4,0.0,,,11.4,258.9,1012.9,28.8,,2007-01-25 06:45:21,2007-01-25 18:25:23,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-26 00:00:00,29.3,23.3,26.2,75.0,0.0,,,11.4,270.0,1012.5,31.7,,2007-01-26 06:45:23,2007-01-26 18:25:48,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-27 00:00:00,30.1,25.3,27.8,75.6,0.0,,,6.9,260.0,1012.9,63.8,,2007-01-27 06:45:25,2007-01-27 18:26:12,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-28 00:00:00,32.1,25.3,28.3,68.2,0.0,,,5.8,68.5,1013.6,83.8,,2007-01-28 06:45:26,2007-01-28 18:26:36,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-29 00:00:00,34.1,25.7,28.7,64.6,0.0,,,9.2,50.0,1011.7,36.3,,2007-01-29 06:45:25,2007-01-29 18:26:59,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-30 00:00:00,32.7,25.2,28.8,67.3,0.0,,,11.4,275.0,1012.6,33.8,,2007-01-30 06:45:24,2007-01-30 18:27:21,Partially cloudy,partly-cloudy-day
choondacherry,2007-01-31 00:00:00,33.1,25.1,28.6,61.3,0.0,,,11.4,283.5,1013.6,20.0,,2007-01-31 06:45:21,2007-01-31 18:27:43,Clear,clear-day
choondacherry,2007-02-01 00:00:00,30.3,23.8,27.1,68.5,0.0,,,13.9,241.4,1013.2,13.8,,2007-02-01 06:45:18,2007-02-01 18:28:05,Clear,clear-day
choondacherry,2007-02-02 00:00:00,29.2,23.7,26.4,77.1,0.0,,,11.4,261.1,1013.6,27.5,,2007-02-02 06:45:13,2007-02-02 18:28:25,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-03 00:00:00,30.3,23.8,27.1,70.3,0.0,,,11.4,271.3,1014.6,25.0,,2007-02-03 06:45:08,2007-02-03 18:28:45,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-04 00:00:00,31.3,24.7,27.6,69.4,0.0,,,9.2,260.0,1013.0,12.9,,2007-02-04 06:45:01,2007-02-04 18:29:04,Clear,clear-day
choondacherry,2007-02-05 00:00:00,31.7,23.7,27.9,71.3,0.0,,,9.2,285.5,1012.1,15.0,,2007-02-05 06:44:54,2007-02-05 18:29:23,Clear,clear-day
choondacherry,2007-02-06 00:00:00,31.3,25.1,28.1,72.7,0.024,rain,,11.4,258.9,1012.4,48.8,,2007-02-06 06:44:45,2007-02-06 18:29:41,"Rain, Partially cloudy",rain
choondacherry,2007-02-07 00:00:00,31.3,25.1,27.8,73.8,0.0,,,11.4,266.9,1011.8,28.8,,2007-02-07 06:44:36,2007-02-07 18:29:58,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-08 00:00:00,30.7,24.3,27.5,73.2,0.0,,,11.4,268.2,1012.7,38.3,,2007-02-08 06:44:26,2007-02-08 18:30:15,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-09 00:00:00,32.2,24.7,27.4,67.1,0.0,,,11.4,234.2,1011.8,46.3,,2007-02-09 06:44:14,2007-02-09 18:30:31,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-10 00:00:00,31.7,23.8,27.4,67.8,0.0,,,11.4,286.0,1011.0,32.5,,2007-02-10 06:44:02,2007-02-10 18:30:46,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-11 00:00:00,30.7,24.3,27.7,71.1,0.0,,,11.4,276.5,1012.1,47.5,,2007-02-11 06:43:49,2007-02-11 18:31:01,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-12 00:00:00,31.2,25.8,28.3,72.2,0.0,,,11.4,275.7,1012.6,45.0,,2007-02-12 06:43:35,2007-02-12 18:31:15,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-13 00:00:00,31.2,25.8,28.1,73.3,0.016,rain,,13.9,305.0,1011.7,47.5,,2007-02-13 06:43:20,2007-02-13 18:31:29,"Rain, Partially cloudy",rain
choondacherry,2007-02-14 00:00:00,30.2,24.1,27.3,71.3,0.0,,,11.4,303.8,1012.4,32.5,,2007-02-14 06:43:04,2007-02-14 18:31:41,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-15 00:00:00,30.3,23.1,26.8,71.7,0.0,,,11.4,287.4,1013.4,32.5,,2007-02-15 06:42:47,2007-02-15 18:31:54,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-16 00:00:00,31.1,24.3,27.4,67.9,0.0,,,16.1,309.6,1012.1,21.4,,2007-02-16 06:42:29,2007-02-16 18:32:05,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-17 00:00:00,30.7,24.3,27.1,73.1,0.0,,,16.1,320.0,1011.6,45.0,,2007-02-17 06:42:11,2007-02-17 18:32:16,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-18 00:00:00,31.2,25.1,28.1,74.4,0.0,,,13.9,297.3,1010.8,48.8,,2007-02-18 06:41:52,2007-02-18 18:32:26,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-19 00:00:00,32.1,25.8,28.7,72.5,0.039,rain,,13.9,260.3,1010.9,77.5,,2007-02-19 06:41:31,2007-02-19 18:32:36,"Rain, Partially cloudy",rain
choondacherry,2007-02-20 00:00:00,33.1,26.1,28.9,67.3,0.0,,,11.4,289.3,1010.8,52.5,,2007-02-20 06:41:11,2007-02-20 18:32:45,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-21 00:00:00,31.3,25.1,27.8,65.7,0.0,,,11.4,198.6,1011.6,35.0,,2007-02-21 06:40:49,2007-02-21 18:32:54,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-22 00:00:00,32.7,24.1,27.7,57.8,0.0,,,13.9,68.2,1009.4,33.8,,2007-02-22 06:40:27,2007-02-22 18:33:02,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-23 00:00:00,31.7,23.3,27.2,55.8,0.0,,,11.4,276.5,1009.2,18.8,,2007-02-23 06:40:03,2007-02-23 18:33:09,Clear,clear-day
choondacherry,2007-02-24 00:00:00,30.7,23.3,27.4,62.1,0.0,,,11.4,296.4,1010.5,32.5,,2007-02-24 06:39:40,2007-02-24 18:33:16,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-25 00:00:00,32.3,24.7,28.3,63.5,0.0,,,11.4,289.3,1010.2,25.0,,2007-02-25 06:39:15,2007-02-25 18:33:23,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-26 00:00:00,31.3,25.2,28.2,70.6,0.0,,,11.4,295.0,1009.8,43.3,,2007-02-26 06:38:50,2007-02-26 18:33:28,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-27 00:00:00,31.7,25.1,28.4,73.5,0.0,,,11.4,283.2,1009.3,33.8,,2007-02-27 06:38:24,2007-02-27 18:33:34,Partially cloudy,partly-cloudy-day
choondacherry,2007-02-28 00:00:00,31.7,26.8,28.6,76.5,0.0,,,11.4,270.0,1010.4,55.0,,2007-02-28 06:37:58,2007-02-28 18:33:39,Partially cloudy,partly-cloudy-day
choondacherry,2007-03-01 00:00:00,32.2,26.1,29.1,71.9,0.0,,,13.9,301.4,1010.6,48.6,,2007-03-01 06:37:31,2007-03-01 18:33:43,Partially cloudy,partly-cloudy-day
choondacherry,2007-03-02 00:00:00,31.7,26.8,28.8,72.8,0.0,,,13.9,320.0,1010.7,45.7,,2007-03-02 06:37:03,2007-03-02 18:33:47,Partially cloudy,partly-cloudy-day
choondacherry,2007-03-03 00:00:00,31.7,26.1,28.3,73.7,0.0,,,16.1,295.0,1010.0,50.0,,2007-03-03 06:36:35,2007-03-03 18:33:50,Partially cloudy,partly-cloudy-day
choondacherry,2007-03-04 00:00:00,31.7,25.8,28.7,71.4,0.0,,,11.4,255.3,1010.3,48.8,,2007-03-04 06:36:07,2007-03-04 18:33:54,Partially cloudy,partly-cloudy-day
choondacherry,2007-03-05 00:00:00,31.2,26.1,28.2,75.0,0.0,,,11.4,303.4,1012.0,48.6,,2007-03-05 06:35:38,2007-03-05 18:33:56,Partially cloudy,partly-cloudy-day
choondacherry,2007-03-06 00:00:00,31.1,26.1,28.4,77.0,0.0,,,13.9,261.9,1010.1,44.3,,2007-03-06 06:35:08,2007-03-06 18:33:58,Partially cloudy,partly-cloudy-day
choondacherry,2007-03-07 00:00:00,31.7,25.8,28.4,75.1,0.0,,,13.9,290.0,1009.2,40.0,,2007-03-07 06:34:38,2007-03-07 18:34:00,Partially cloudy,partly-cloudy-day
choondacherry,2007-03-08 00:00:00,32.1,26.1,28.6,74.6,0.035,rain,,11.4,259.9,1010.0,43.3,,2007-03-08 06:34:07,2007-03-08 18:34:02,"Rain, Partially cloudy",rain
choondacherry,2007-03-09 00:00:00,32.7,26.1,28.8,73.5,0.0,,,13.9,283.1,1009.7,35.0,,2007-03-09 06:33:37,2007-03-09 18:34:03,Partially cloudy,partly-cloudy-day
choondacherry,2007-03-10 00:00:00,32.3,26.2,29.1,75.2,0.0,,,11.4,261.6,1011.0,37.5,,2007-03-10 06:33:05,2007-03-10 18:34:04,Partially cloudy,partly-cloudy-day
choondacherry,2007-03-11 00:00:00,31.7,27.1,29.3,73.3,0.0,,,11.4,282.6,1010.9,41.3,,2007-03-11 06:32:34,2007-03-11 18:34:05,Partially cloudy,partly-cloudy-day
