name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondcherry,2012-01-01 00:00:00,33.0,22.0,26.1,72.9,0.551,rain,,10.3,111.1,1010.0,40.8,9,2012-01-01 06:39:22,2012-01-01 18:13:18,"Rain, Partially cloudy",rain
choondcherry,2012-01-02 00:00:00,33.0,17.8,25.3,67.9,0.0,,,10.3,112.9,1010.4,11.3,9,2012-01-02 06:39:47,2012-01-02 18:13:50,Clear,clear-day
choondcherry,2012-01-03 00:00:00,36.0,18.9,25.7,67.7,0.0,,,8.1,136.1,1009.7,2.8,9,2012-01-03 06:40:11,2012-01-03 18:14:22,Clear,clear-day
choondcherry,2012-01-04 00:00:00,34.0,20.0,26.5,71.7,0.0,,,12.8,161.0,1010.5,22.3,9,2012-01-04 06:40:34,2012-01-04 18:14:54,Partially cloudy,partly-cloudy-day
choondcherry,2012-01-05 00:00:00,35.0,22.0,27.8,71.9,0.0,,,8.5,123.0,1011.4,46.5,9,2012-01-05 06:40:56,2012-01-05 18:15:26,Partially cloudy,partly-cloudy-day
choondcherry,2012-01-06 00:00:00,35.0,21.0,27.2,68.5,0.0,,,9.2,141.7,1012.5,34.4,9,2012-01-06 06:41:18,2012-01-06 18:15:59,Partially cloudy,partly-cloudy-day
choondcherry,2012-01-07 00:00:00,34.0,20.0,26.7,68.1,0.0,,,27.9,87.1,1012.8,30.5,8,2012-01-07 06:41:39,2012-01-07 18:16:31,Partially cloudy,partly-cloudy-day
choondcherry,2012-01-08 00:00:00,33.4,20.3,26.6,70.5,0.0,,,10.3,327.1,1012.6,37.6,9,2012-01-08 06:41:59,2012-01-08 18:17:03,Partially cloudy,partly-cloudy-day
choondcherry,2012-01-09 00:00:00,34.0,23.0,27.7,72.4,0.0,,,12.3,296.5,1011.8,39.8,9,2012-01-09 06:42:18,2012-01-09 18:17:34,Partially cloudy,partly-cloudy-day
choondcherry,2012-01-10 00:00:00,33.0,23.0,27.1,74.3,0.024,rain,,17.2,237.6,1011.6,48.7,9,2012-01-10 06:42:36,2012-01-10 18:18:06,"Rain, Partially cloudy",rain
choondcherry,2012-01-11 00:00:00,33.0,22.0,26.7,70.1,0.072,rain,,12.8,321.1,1011.3,38.4,8,2012-01-11 06:42:54,2012-01-11 18:18:37,"Rain, Partially cloudy",rain
