name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondacherry,2005-01-01 00:00:00,30.3,25.1,27.7,77.9,0.0,,,9.2,290.0,1012.8,77.1,,2005-01-01 06:39:41,2005-01-01 18:13:41,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-02 00:00:00,30.1,24.8,26.8,83.3,0.07,rain,,17.2,37.6,1011.9,77.1,,2005-01-02 06:40:05,2005-01-02 18:14:13,"Rain, Partially cloudy",rain
choondacherry,2005-01-03 00:00:00,30.1,24.3,27.2,79.3,0.0,,,6.9,262.3,1011.6,81.3,,2005-01-03 06:40:28,2005-01-03 18:14:45,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-04 00:00:00,30.7,24.7,27.7,76.5,0.039,rain,,6.9,276.9,1012.1,68.8,,2005-01-04 06:40:51,2005-01-04 18:15:18,"Rain, Partially cloudy",rain
choondacherry,2005-01-05 00:00:00,31.1,25.2,28.0,66.7,0.0,,,9.2,278.6,1012.7,41.3,,2005-01-05 06:41:13,2005-01-05 18:15:50,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-06 00:00:00,30.2,24.1,26.8,71.3,0.0,,,8.1,354.7,1012.1,41.3,,2005-01-06 06:41:34,2005-01-06 18:16:22,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-07 00:00:00,30.1,22.7,25.9,67.2,0.0,,,6.9,320.0,1012.6,32.9,,2005-01-07 06:41:54,2005-01-07 18:16:54,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-08 00:00:00,30.2,22.3,25.9,69.3,0.0,,,6.9,267.3,1012.6,60.0,,2005-01-08 06:42:13,2005-01-08 18:17:26,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-09 00:00:00,30.2,23.2,26.4,68.7,0.0,,,9.2,272.5,1011.8,67.5,,2005-01-09 06:42:32,2005-01-09 18:17:57,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-10 00:00:00,29.7,22.3,26.0,69.1,0.0,,,9.2,270.0,1011.1,63.8,,2005-01-10 06:42:50,2005-01-10 18:18:29,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-11 00:00:00,29.3,23.2,26.5,73.6,0.0,,,11.4,299.7,1011.9,40.0,,2005-01-11 06:43:07,2005-01-11 18:19:00,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-12 00:00:00,30.8,24.2,27.0,76.2,0.0,,,9.2,340.0,1012.2,22.5,,2005-01-12 06:43:23,2005-01-12 18:19:31,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-13 00:00:00,31.1,23.7,26.7,77.1,0.0,,,9.2,290.0,1011.6,41.4,,2005-01-13 06:43:38,2005-01-13 18:20:01,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-14 00:00:00,30.2,23.2,26.8,68.3,0.0,,,8.1,259.2,1010.8,30.0,,2005-01-14 06:43:52,2005-01-14 18:20:32,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-15 00:00:00,31.2,23.3,27.1,64.8,0.0,,,10.3,332.0,1011.1,30.0,,2005-01-15 06:44:05,2005-01-15 18:21:01,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-16 00:00:00,30.2,23.8,28.0,63.9,0.0,,,9.2,283.8,1011.9,16.7,,2005-01-16 06:44:17,2005-01-16 18:21:31,Clear,clear-day
choondacherry,2005-01-17 00:00:00,31.2,24.2,27.4,71.3,0.0,,,9.2,290.0,1011.4,31.3,,2005-01-17 06:44:29,2005-01-17 18:22:00,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-18 00:00:00,30.8,25.2,27.7,74.6,0.0,,,11.4,326.4,1011.7,35.0,,2005-01-18 06:44:39,2005-01-18 18:22:29,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-19 00:00:00,31.1,25.3,27.8,77.6,0.0,,,11.4,331.4,1011.4,36.3,,2005-01-19 06:44:48,2005-01-19 18:22:57,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-20 00:00:00,32.2,25.2,28.4,72.6,0.0,,,11.4,290.0,1011.9,37.5,,2005-01-20 06:44:57,2005-01-20 18:23:25,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-21 00:00:00,32.3,23.7,28.1,68.8,0.0,,,8.1,353.4,1012.9,43.8,,2005-01-21 06:45:04,2005-01-21 18:23:52,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-22 00:00:00,32.1,25.3,28.4,65.1,0.0,,,9.2,300.8,1012.6,48.8,,2005-01-22 06:45:10,2005-01-22 18:24:19,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-23 00:00:00,32.7,26.1,29.1,70.0,0.0,,,9.2,314.3,1011.8,42.5,,2005-01-23 06:45:15,2005-01-23 18:24:45,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-24 00:00:00,31.7,26.1,28.8,73.1,0.0,,,9.2,281.2,1011.7,55.0,,2005-01-24 06:45:20,2005-01-24 18:25:11,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-25 00:00:00,31.7,25.2,28.9,67.6,0.0,,,11.4,290.0,1011.0,31.7,,2005-01-25 06:45:23,2005-01-25 18:25:36,Partially cloudy,partly-cloudy-day
choondacherry,2005-01-26 00:00:00,31.7,25.3,28.2,71.3,0.0,,,11.4,290.7,1010.4,31.3,,2005-01-26 06:45:25,2005-01-26 18:26:00,Partially cloudy,partly-cloudy-day
