name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondacherry,01-01-2003,85.7,75.5,81,70.4,0,,,5.8,297.7,1012.9,26,,2003-01-01T06:39:28,2003-01-01T18:13:24,Partially cloudy,partly-cloudy-day
choondacherry,02-01-2003,87.2,74.6,79.7,76.8,0,,,11.4,320,1013.1,30,,2003-01-02T06:39:53,2003-01-02T18:13:57,Partially cloudy,partly-cloudy-day
choondacherry,03-01-2003,88.1,73.1,81,71.9,0,,,9.2,301.5,1013.2,27.1,,2003-01-03T06:40:16,2003-01-03T18:14:29,Partially cloudy,partly-cloudy-day
choondacherry,04-01-2003,86.3,74.9,80.6,74,0,,,11.4,290.6,1013.2,18.6,,2003-01-04T06:40:39,2003-01-04T18:15:01,Clear,clear-day
choondacherry,05-01-2003,87.9,75.8,81.7,75.9,0,,,11.4,301.5,1012.7,20,,2003-01-05T06:41:01,2003-01-05T18:15:33,Clear,clear-day
choondacherry,06-01-2003,87.5,77.1,81.6,76.4,0,,,5.8,70,1013.6,55,,2003-01-06T06:41:23,2003-01-06T18:16:05,Partially cloudy,partly-cloudy-day
choondacherry,07-01-2003,84.3,77.1,80.8,75.6,0,,,0,,1013.9,58.6,,2003-01-07T06:41:44,2003-01-07T18:16:38,Partially cloudy,partly-cloudy-day
choondacherry,08-01-2003,87.9,75.3,83,72.9,0,,,9.2,315.9,1012.8,38.3,,2003-01-08T06:42:04,2003-01-08T18:17:09,Partially cloudy,partly-cloudy-day
choondacherry,09-01-2003,86.3,80.7,84.1,74.2,0,,,8.1,256.3,1013.6,64,,2003-01-09T06:42:23,2003-01-09T18:17:41,Partially cloudy,partly-cloudy-day
choondacherry,10-01-2003,88.1,77.3,83.3,73.5,0,,,6.9,260.9,1013.4,45.7,,2003-01-10T06:42:41,2003-01-10T18:18:13,Partially cloudy,partly-cloudy-day
choondacherry,11-01-2003,86.3,78.9,82,84.9,0,,,6.9,270,1013.2,72.9,,2003-01-11T06:42:58,2003-01-11T18:18:44,Partially cloudy,partly-cloudy-day
choondacherry,12-01-2003,87.5,76.7,81.5,75.8,0,,,8.1,286.8,1013.5,30,,2003-01-12T06:43:15,2003-01-12T18:19:15,Partially cloudy,partly-cloudy-day
