name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,sunrise,sunset,conditions,icon
choondcherry,01-01-2017,91.3,67.9,79.7,63.9,0,,16.3,9.2,206.3,1012.3,52.9,9,2017-01-01T06:39:40,2017-01-01T18:13:41,Partially cloudy,partly-cloudy-day
choondcherry,02-01-2017,91.3,69.7,80.3,71.8,0.028,rain,14.5,11.4,247,1013,38.3,7,2017-01-02T06:40:04,2017-01-02T18:14:13,"Rain, Partially cloudy",rain
choondcherry,03-01-2017,91.3,71.5,80.4,73.2,0.004,rain,15.4,11.4,250.7,1012.6,31.1,8,2017-01-03T06:40:27,2017-01-03T18:14:46,"Rain, Partially cloudy",rain
choondcherry,04-01-2017,90.1,73.3,80.4,73.9,0.004,rain,15.9,10.3,266.2,1012.5,16.6,8,2017-01-04T06:40:50,2017-01-04T18:15:18,Rain,rain
choondcherry,05-01-2017,91.3,71.5,80.6,70.7,0.004,rain,16.3,11.4,243.3,1011.7,16.9,9,2017-01-05T06:41:11,2017-01-05T18:15:50,Rain,rain
choondcherry,06-01-2017,91.3,72.9,80.6,72,0.004,rain,17.2,11.4,241.9,1011.5,23.5,8,2017-01-06T06:41:32,2017-01-06T18:16:22,"Rain, Partially cloudy",rain
choondcherry,07-01-2017,89.6,74.9,81,71.5,0.051,rain,16.3,11.4,292.2,1010.4,30.8,8,2017-01-07T06:41:53,2017-01-07T18:16:54,"Rain, Partially cloudy",rain
choondcherry,08-01-2017,91.3,73.3,80.6,73.1,0.008,rain,17.9,10.3,282,1009.6,24.8,8,2017-01-08T06:42:12,2017-01-08T18:17:26,"Rain, Partially cloudy",rain
choondcherry,09-01-2017,87.7,71.5,79.3,74.9,0.028,rain,17.2,13.3,186.1,1010.2,34.8,8,2017-01-09T06:42:30,2017-01-09T18:17:57,"Rain, Partially cloudy",rain
choondcherry,10-01-2017,89.5,73.3,80.2,71,0.004,rain,12.8,12.8,304.7,1011.2,25,7,2017-01-10T06:42:48,2017-01-10T18:18:29,"Rain, Partially cloudy",rain
